    0.127196181413223623E+02    0.187378412240131951E+02    0.102264833450317383E+01   -0.690775511231546968E+01    1
    0.190478600145687800E+02    0.125627839605492166E+02    0.102480804920196533E+01   -0.690875511231548245E+01    1
    0.187057590794345252E+02    0.127834435016190948E+02    0.104298377037048340E+01   -0.690975511231547301E+01    1
    0.127882690246786410E+02    0.614205944920113556E+01    0.104385888576507568E+01   -0.691075511231547601E+01    1
    0.127329824246269769E+02    0.190632616161073045E+02    0.104660248756408691E+01   -0.691175511231546658E+01    1
    0.186072019373339579E+02    0.126981251829686634E+02    0.104833948612213135E+01   -0.691275511231547579E+01    1
    0.313345311783688629E+02    0.128378125594514430E+02    0.105109560489654541E+01   -0.691375511231547435E+01    1
    0.168865219057039939E+00    0.311801518911661724E+02    0.105350077152252197E+01   -0.691475511231548357E+01    1
    0.319070625429411392E+00    0.313432665548037832E+02    0.106855750083923340E+01   -0.691575511231552209E+01    1
    0.252079444870416260E+02    0.191680561727640821E+02    0.106856381893157959E+01   -0.691675511231554463E+01    1
    0.596199272492787014E+01    0.127025630912539267E+02    0.107811033725738525E+01   -0.691775511231549967E+01    1
    0.314114680297261089E+02    0.122136853615913203E+02    0.107999622821807861E+01   -0.691875511231549378E+01    1
    0.126848451637454147E+02    0.661722834909309920E+01    0.108071267604827881E+01   -0.691975511231551454E+01    1
    0.310387305471424000E+02    0.252088676468663664E+02    0.109568226337432861E+01   -0.692075511231548113E+01    1
    0.129208314049481583E+02    0.608701815125300261E+01    0.110622179508209229E+01   -0.692175511231547080E+01    1
    0.669273645613741142E+01    0.124718480364743982E+02    0.111487460136413574E+01   -0.692275511231549334E+01    1
    0.622121712723615694E+01    0.121380855003250776E+02    0.112211203575134277E+01   -0.692375511231548746E+01    1
    0.641727530161750792E+01    0.255836143596568668E+02    0.114523565769195557E+01   -0.692475511231548957E+01    1
    0.594640199734005748E+01    0.129016435373535980E+02    0.114786291122436523E+01   -0.692575511231552365E+01    1
    0.128769485439079965E+02    0.667186892452095925E+01    0.116283309459686279E+01   -0.692675511231553909E+01    1
    0.184939603746540477E+02    0.254850647076968677E+02    0.116489446163177490E+01   -0.692775511231552343E+01    1
    0.631304625057345170E+01    0.130780438378198802E+02    0.117429780960083008E+01   -0.692875511231550334E+01    1
    0.120257914404267439E+02    0.635183956109911918E+01    0.119847798347473145E+01   -0.692975511231548769E+01    1
    0.656551080102106166E+01    0.527918214826947230E+00    0.124164414405822754E+01   -0.693075511231546315E+01    1
    0.194530653839702978E+02    0.247760742172256881E+00    0.129155158996582031E+01   -0.693175511231550789E+01    1
    0.184907826825189865E+02    0.245814260618058604E+02    0.129581415653228760E+01   -0.693275511231550912E+01    1
    0.643390903127911429E+01    0.640257215568674876E+00    0.129769039154052734E+01   -0.693375511231550057E+01    1
    0.257322281111589959E+02    0.311220040574183550E+02    0.130625689029693604E+01   -0.693475511231554709E+01    1
    0.688306467298588842E+01    0.122702995890582827E+02    0.130754613876342773E+01   -0.693575511231551811E+01    1
    0.189758928714769723E+02    0.257898123118292339E+02    0.130926513671875000E+01   -0.693675511231548558E+01    1
    0.309203264050774749E+02    0.246722908295453003E+02    0.131394135951995850E+01   -0.693775511231549125E+01    1
    0.118555911038138415E+02    0.646902093771666742E+01    0.137997722625732422E+01   -0.693875511231549424E+01    1
    0.131149215448958323E+02    0.309032020712088062E+02    0.139495253562927246E+01   -0.693975511231547948E+01    1
    0.192869247035440878E+02    0.131981501143283921E+02    0.141648530960083008E+01   -0.694075511231545761E+01    1
    0.306715376411125575E+02    0.253383272364064815E+02    0.142488169670104980E+01   -0.694175511231546682E+01    1
    0.247987094220156798E+02    0.699510406810498253E+01    0.144050931930541992E+01   -0.694275511231551334E+01    1
    0.121279457225340597E+02    0.693933060891653763E+01    0.144224858283996582E+01   -0.694375511231550835E+01    1
    0.634195632062248293E+01    0.787779279083331341E+00    0.144886803627014160E+01   -0.694475511231550335E+01    1
    0.307551631879951053E+02    0.255991657640067096E+02    0.146720910072326660E+01   -0.694575511231551523E+01    1
    0.312182504911543575E+02    0.243078730205951032E+02    0.152682662010192871E+01   -0.694675511231552090E+01    1
    0.196534285166418705E+02    0.297394158631847705E+00    0.153756856918334961E+01   -0.694775511231551945E+01    1
    0.181614861426820511E+02    0.256622252574305811E+02    0.154850864410400391E+01   -0.694875511231547005E+01    1
    0.182434825839915291E+02    0.257739556842513338E+02    0.156849145889282227E+01   -0.694975511231546506E+01    1
    0.119374321247065787E+02    0.181956599090137310E+02    0.160622906684875488E+01   -0.695075511231549914E+01    1
    0.719204420653796106E+01    0.126209711175350048E+02    0.162390112876892090E+01   -0.695175511231552257E+01    1
    0.184030431759306445E+02    0.805532784759532161E+00    0.163149833679199219E+01   -0.695275511231550336E+01    1
    0.192733057554602318E+02    0.117032173017476584E+02    0.170032370090484619E+01   -0.695375511231547883E+01    1
    0.610719846247253795E+01    0.116174626824092648E+02    0.171486341953277588E+01   -0.695475511231550136E+01    1
    0.260571504089054784E+02    0.311088888212875538E+02    0.172687458992004395E+01   -0.695575511231551680E+01    1
    0.116005911407846938E+02    0.189550234673253790E+02    0.172779655456542969E+01   -0.695675511231548427E+01    1
    0.135124626279633482E+02    0.190958306198227525E+02    0.173540949821472168E+01   -0.695775511231548727E+01    1
    0.178592570983149486E+02    0.341924916830954675E-01    0.176415920257568359E+01   -0.695875511231550270E+01    1
    0.241638451076544172E+02    0.191254110574524248E+02    0.178982770442962646E+01   -0.695975511231551458E+01    1
    0.103009281652907525E+01    0.187506531094510756E+02    0.184891760349273682E+01   -0.696075511231551580E+01    1
    0.676896174414090357E+01    0.241966912465708006E+02    0.187308681011199951E+01   -0.696175511231550104E+01    1
    0.307506747212610207E+02    0.242783356512736823E+02    0.192336773872375488E+01   -0.696275511231553423E+01    1
    0.129837017723227444E+02    0.526199789327627609E+01    0.198068082332611084E+01   -0.696375511231550171E+01    1
    0.692869835438331694E+00    0.541402153127100672E+01    0.198389267921447754E+01   -0.696475511231547362E+01    1
    0.109123670650323290E+01    0.189994044227131660E+02    0.199038362503051758E+01   -0.696575511231551836E+01    1
    0.243431740530819454E+02    0.197135106791908186E+02    0.211590981483459473E+01   -0.696675511231553202E+01    1
    0.254532503356434283E+02    0.741813971712350284E+01    0.216954541206359863E+01   -0.696775511231552436E+01    1
    0.249046237546870515E+02    0.512198469567888193E+01    0.218589138984680176E+01   -0.696875511231550959E+01    1
    0.181081600869234975E+02    0.260756866342708093E+02    0.218883681297302246E+01   -0.696975511231549394E+01    1
    0.239523553711722776E+02    0.311684766345591555E+02    0.224463558197021484E+01   -0.697075511231548450E+01    1
