

    0.659204659475397704E-06    0.239233476031524646E+02    0.339026286528391552E+01   -0.253078247463800654E+01
    0.653823057727409858E-06    0.239230755085497329E+02    0.333792944147903015E+01   -0.467906073373269393E+00
    0.769998118015225723E-06    0.235793062223002394E+02    0.314987642870193874E+01   -0.108974524901166170E+01
    0.768344147692534209E-06    0.235669402135479444E+02    0.403234408631578134E+01   -0.203718576747770053E+01
    0.764957822661885285E-06    0.235591076333216449E+02    0.321590780454033087E+01   -0.832001007356381272E+00
    0.838139929139583479E-06    0.233597122308722405E+02    0.334229962498508293E+01   -0.506596945603630999E+00
    0.875652331025762316E-06    0.232554774375168094E+02    0.318667824890989770E+01   -0.227697792820274447E+01
    0.973288954126661515E-06    0.230273870094254747E+02    0.327389733696388419E+01   -0.688978096833191778E+00
    0.140479120342934516E-05    0.222767944415865493E+02    0.321504715962979049E+01   -0.230457872313649670E+01
    0.143891416911553036E-05    0.222121275792376949E+02    0.346332968624385451E+01   -0.254671656378870415E+01
    0.147966553344081967E-05    0.221396063297842538E+02    0.336268613334471489E+01   -0.565877995293323721E+00
    0.147030306479712939E-05    0.221356347136135092E+02    0.389279493077818906E+01   -0.123167363176280098E+01
    0.199846702779849493E-05    0.215051443379695861E+02    0.336986977384085051E+01   -0.600095730567712593E+00
    0.223229189989376602E-05    0.212671808414390426E+02    0.338683946777457656E+01   -0.248540454712404291E+01
    0.226900047825889778E-05    0.212178929725987544E+02    0.310640580216139028E+01   -0.155762749484992069E+01
    0.233351764514797002E-05    0.211451514429960561E+02    0.401219480441904075E+01   -0.195518556669159427E+01
    0.233622453905002359E-05    0.211261661093893451E+02    0.319930355725421656E+01   -0.105122467647699480E+01
    0.252081896680209917E-05    0.209574041346477422E+02    0.400752936103649304E+01   -0.203699889770452325E+01
    0.350720729073236717E-05    0.202802649848479106E+02    0.379736203842460007E+01   -0.104168402654691761E+01
    0.348198700529835428E-05    0.202780322536716291E+02    0.315137721488772016E+01   -0.207957789766499923E+01
    0.381487741504983563E-05    0.200787547420312791E+02    0.393862795497239659E+01   -0.231076385690498265E+01
    0.406697932641826143E-05    0.199341040517642689E+02    0.332189552168845381E+01   -0.240159483590969192E+01
    0.513303596385197532E-05    0.194518438925124286E+02    0.348302531688234573E+01   -0.659033283142330895E+00
    0.566992989184429346E-05    0.192362182999350608E+02    0.344661495487494562E+01   -0.677242333755186721E+00
    0.574362287234562196E-05    0.191937247917630671E+02    0.355408822401347102E+01   -0.700820798354301111E+00
    0.635071754691425173E-05    0.189761028603505970E+02    0.326674053921083463E+01   -0.969402543010790652E+00
    0.645921100244851816E-05    0.189255574567704379E+02    0.313944707816908419E+01   -0.192915232862895403E+01
    0.678784704035828308E-05    0.188096375125115429E+02    0.312951630268772085E+01   -0.177440736141336952E+01
    0.674276225149932213E-05    0.188062991312873500E+02    0.393471365427387632E+01   -0.151431786851464256E+01
    0.677056219628794684E-05    0.187814035542251005E+02    0.315352899081295668E+01   -0.200438957286640207E+01
    0.754167667586775849E-05    0.185490160828788575E+02    0.314173138643412209E+01   -0.155680751737090395E+01
    0.865130002852847759E-05    0.182578192684870508E+02    0.366245252670256960E+01   -0.252131589653984145E+01
    0.931958444618001505E-05    0.180923357249858867E+02    0.333092409482601504E+01   -0.237332272709110015E+01
    0.924645763001213475E-05    0.180914241005681760E+02    0.319173939998504785E+01   -0.128614023296139290E+01
    0.955103800356290127E-05    0.180099387923025560E+02    0.342970341432418913E+01   -0.245884204205708157E+01
    0.105463312024211630E-04    0.177950157135195894E+02    0.316220226470506383E+01   -0.198112186671242974E+01
    0.108597861131944785E-04    0.177197719002982446E+02    0.397399378973829265E+01   -0.183620848825453375E+01
    0.109492673567729321E-04    0.176866933804863748E+02    0.315142309014676236E+01   -0.157992618276802332E+01
    0.115352102754772101E-04    0.175657635641471721E+02    0.328232112446529634E+01   -0.101268871613339684E+01
    0.117458375102761507E-04    0.175129072923213194E+02    0.357558505513695124E+01   -0.796906303633210911E+00
    0.117480754652752997E-04    0.174958595984484617E+02    0.321463882923126221E+01   -0.215896368026733398E+01
    0.140500742896404600E-04    0.171213164391839641E+02    0.322330919762425694E+01   -0.122340530052224050E+01
    0.149803493265091125E-04    0.169764265443989935E+02    0.317088060862486820E+01   -0.196762850979169546E+01
    0.148783899610919201E-04    0.169734188283975378E+02    0.395254257497824391E+01   -0.171176086766503222E+01
    0.176721091506578788E-04    0.166125965206067399E+02    0.385183572769165039E+01   -0.132026851177215576E+01
    0.216601886527098370E-04    0.161889532365606712E+02    0.372423137861064113E+01   -0.104535353297348754E+01
    0.216773068721157575E-04    0.161707065782411661E+02    0.382740370098906979E+01   -0.127055455071247758E+01
    0.216555351082611905E-04    0.161560496358105823E+02    0.321047410973017122E+01   -0.134457697584062519E+01
    0.222095763005669335E-04    0.160888580175715354E+02    0.348999470580403859E+01   -0.245805479123143922E+01
    0.241317314497742505E-04    0.159061832081600105E+02    0.316890342741541886E+01   -0.179743436198558149E+01
    0.239442867424817381E-04    0.159051123137032260E+02    0.334549329018985553E+01   -0.234110757081840815E+01
    0.248011311840293565E-04    0.158181266103066616E+02    0.365897904607190938E+01   -0.958689599770544021E+00
    0.284491560476565079E-04    0.155270014809667654E+02    0.317737746443761004E+01   -0.185658696732905781E+01
    0.296360158703034291E-04    0.154285910576295695E+02    0.336469219960527255E+01   -0.966344823569898814E+00
    0.311189129548317513E-04    0.153142736032011122E+02    0.337484610336522906E+01   -0.957558051583370151E+00
    0.468890292190912624E-04    0.144776710133808884E+02    0.378431260585784912E+01   -0.123263120651245117E+01
    0.465918767006368798E-04    0.144737193933386337E+02    0.332906420187771168E+01   -0.228409436135219934E+01
    0.480053231676173464E-04    0.143972813309178669E+02    0.319322319094683138E+01   -0.185429460752223640E+01
    0.556943735796526108E-04    0.140834802146230551E+02    0.369927661215838732E+01   -0.243779500803265980E+01
    0.585241953188283691E-04    0.139676912779042262E+02    0.369282191921722003E+01   -0.108187126707303438E+01
    0.626485198147994679E-04    0.138148250294810637E+02    0.365527149638806748E+01   -0.103663369376559622E+01
    0.715940955416552411E-04    0.135312132602915760E+02    0.378760594945306828E+01   -0.127836337613991358E+01
    0.714645339069220427E-04    0.135181692110274465E+02    0.362021028995513916E+01   -0.244089007377624512E+01
    0.755352847116797703E-04    0.133907053505728957E+02    0.384467165223111706E+01   -0.143610711921721368E+01
    0.782276775328454829E-04    0.133039914372660331E+02    0.320811582035851828E+01   -0.183742131725930324E+01
    0.786728980298562018E-04    0.132759743548246814E+02    0.367973236462770181E+01   -0.242780434710853399E+01
    0.830230529826466796E-04    0.131516685070646844E+02    0.329907655715942383E+01   -0.123292386531829834E+01
    0.875703868055364705E-04    0.130283526911691805E+02    0.354983476467378800E+01   -0.986434607051534407E+00
    0.904338511889716081E-04    0.129473344910323949E+02    0.321746667803407149E+01   -0.162375316082859733E+01
    0.947302813969892971E-04    0.128378377182883874E+02    0.388579711463497901E+01   -0.218483556457203898E+01
    0.966668643773900977E-04    0.127806971132326446E+02    0.340895891189575195E+01   -0.104859590530395508E+01
    0.101456553782831223E-03    0.126673104751584127E+02    0.363920952280616028E+01   -0.106614987435938779E+01
    0.103498541352697076E-03    0.126107901002957306E+02    0.323283518554352334E+01   -0.154117777457027749E+01
    0.103027436951744835E-03    0.126032478105608696E+02    0.385703171955982960E+01   -0.224791623938154306E+01
    0.103978832768638336E-03    0.125681971110426467E+02    0.350844383239746094E+01   -0.239783942699432373E+01
    0.106880273994755927E-03    0.124964865923691590E+02    0.339628218463954923E+01   -0.107889732925913817E+01
    0.106524356424956144E-03    0.124864911567644317E+02    0.384979923911874877E+01   -0.149543117080980359E+01
    0.106302679878186911E-03    0.124739908146547318E+02    0.345091472249481690E+01   -0.102687874047911754E+01
    0.117871486838491473E-03    0.122507152663223380E+02    0.338204232772834423E+01   -0.111197468856501613E+01
    0.124995323954119096E-03    0.121166858159488733E+02    0.323483484707132973E+01   -0.158757979673463812E+01
    0.125308609017509004E-03    0.120950126721843461E+02    0.343380617373682817E+01   -0.105909421313187746E+01
    0.130483879382504455E-03    0.119974057600939403E+02    0.391091649678384812E+01   -0.191988762039816407E+01
    0.132903297501640074E-03    0.119439949177952425E+02    0.323102033134694366E+01   -0.186661615717182450E+01
    0.149515618345246799E-03    0.116917700899316195E+02    0.343921247084739967E+01   -0.107498382148508664E+01
    0.156150513539376768E-03    0.115882643941256465E+02    0.383606173655650728E+01   -0.225297153051634780E+01
    0.164457864719656544E-03    0.114679296806725066E+02    0.336049092981451381E+01   -0.119163594544878171E+01
    0.172354509166191573E-03    0.113574648948237176E+02    0.324750549203341166E+01   -0.158923164416367557E+01
    0.173747456170081799E-03    0.113246994519066533E+02    0.386827482370452991E+01   -0.216580747331378909E+01
    0.172709792994831776E-03    0.113200130948514257E+02    0.373576705157329059E+01   -0.235951970442206571E+01
