

    0.219345937129760133E-45   -0.275493560791015625E+03    0.266873577283699248E+02    0.119391286415447428E+02
    0.177443762924452295E-44   -0.279696960449218750E+03    0.259264233185176138E+02    0.140299645731165405E+02
    0.266357657386823220E-44   -0.280531555175781250E+03    0.239891009816074678E+02    0.113401684481008136E+02
    0.123188511959470550E-43   -0.283616699218750000E+03    0.235288160102007033E+02    0.124284539071061602E+02
    0.571418380253749246E-43   -0.286707733154296875E+03    0.266628443708330458E+02    0.120727920724774389E+02
    0.891139211852810680E-43   -0.287618713378906250E+03    0.238199802444169073E+02    0.135344237201024153E+02
    0.126731470778251833E-42   -0.288345245361328125E+03    0.241667412812159732E+02    0.138754806466212273E+02
    0.164511054102163539E-42   -0.288889282226562500E+03    0.236575598035383265E+02    0.131971475589734677E+02
    0.102202747808165939E-41   -0.292564636230468750E+03    0.266532638560406419E+02    0.129633022804168743E+02
    0.143614408422714689E-40   -0.297872375488281250E+03    0.262527367044311788E+02    0.136758712796181694E+02
    0.184744832570589472E-40   -0.298398284912109375E+03    0.252853960267724283E+02    0.110418031636240617E+02
    0.226906782455438255E-40   -0.298831634521484375E+03    0.246758298402237237E+02    0.140382412921779469E+02
    0.199572250969442290E-39   -0.303202301025390625E+03    0.243774207742352438E+02    0.139019465081355271E+02
    0.243916680718200215E-39   -0.303625823974609375E+03    0.238489355492735378E+02    0.134107860180367862E+02
    0.334091342437563981E-39   -0.304277221679687500E+03    0.241241579026810662E+02    0.137286342110037669E+02
    0.218620238053430499E-38   -0.308056457519531250E+03    0.251490779062001479E+02    0.140460671436768152E+02
    0.326384135106913273E-38   -0.308880157470703125E+03    0.249470736561236812E+02    0.111004868340107734E+02
    0.715272778523305504E-38   -0.310471557617187500E+03    0.243775575433494716E+02    0.112764403275164948E+02
    0.128636453413738306E-37   -0.311667602539062500E+03    0.265846609943381118E+02    0.127433431386706548E+02
    0.131736865815567695E-37   -0.311737457275390625E+03    0.242458671331804467E+02    0.137681390477193588E+02
    0.273642318311847932E-37   -0.313221710205078125E+03    0.265837367329347032E+02    0.124932039430878579E+02
    0.121366183733844382E-36   -0.316223083496093750E+03    0.238703701650736484E+02    0.118278794562553458E+02
    0.173263296452647630E-36   -0.316957305908203125E+03    0.263290513020372856E+02    0.117242179619086553E+02
    0.396275903650532165E-36   -0.318634124755859375E+03    0.263592816846297211E+02    0.133416191975754934E+02
    0.350730844737508344E-35   -0.323017333984375000E+03    0.239541217136324036E+02    0.133728743737590996E+02
    0.878337502424787532E-35   -0.324875579833984375E+03    0.262605451759710746E+02    0.134287453268588681E+02
    0.573594795450107894E-34   -0.328650756835937500E+03    0.239140419290084196E+02    0.118947744309315411E+02
    0.194551062944855462E-33   -0.331115692138671875E+03    0.262629325907398190E+02    0.133633315084038671E+02
    0.465351381996623874E-33   -0.332882110595703125E+03    0.243889368249317471E+02    0.137183273148395255E+02
    0.598030199826127435E-32   -0.338011199951171875E+03    0.264488105197564103E+02    0.124495258861665032E+02
    0.171544152051124893E-31   -0.340140991210937500E+03    0.243901553213015276E+02    0.136707970419055016E+02
    0.351297991584720524E-31   -0.341596801757812500E+03    0.252624262219442919E+02    0.112707783659917595E+02
    0.500544782808633167E-31   -0.342327148437500000E+03    0.256470586613455751E+02    0.113617589073793468E+02
    0.746080693449521549E-31   -0.343147644042968750E+03    0.238817596560653200E+02    0.129166579572639506E+02
    0.306684697425487522E-30   -0.345997009277343750E+03    0.262292363884058304E+02    0.118746741094404804E+02
    0.490558248577445191E-30   -0.346958679199218750E+03    0.240038182544650773E+02    0.131874766640220589E+02
    0.605193369891791887E-30   -0.347400909423828125E+03    0.263364967791549418E+02    0.121350118079557792E+02
    0.711557567771619247E-30   -0.347746948242187500E+03    0.239722167241296340E+02    0.120238243896594010E+02
    0.715387751697988171E-30   -0.347779907226562500E+03    0.249255792956768296E+02    0.113135268950649408E+02
    0.367966995406974646E-29   -0.351077636718750000E+03    0.242770005337178212E+02    0.135068824732417916E+02
    0.677020280195025212E-29   -0.352319274902343750E+03    0.250396853907245109E+02    0.113266365320954261E+02
    0.159259730783043017E-28   -0.354052337646484375E+03    0.263500116797104944E+02    0.123546625712102287E+02
    0.233723698198370578E-28   -0.354841766357421875E+03    0.263425640877022502E+02    0.123357821429552068E+02
    0.264201159454429905E-28   -0.355109130859375000E+03    0.245804822588753566E+02    0.136771139005896725E+02
    0.292278172038319846E-28   -0.355333343505859375E+03    0.263488553539269823E+02    0.123985415113693520E+02
    0.124329230092789164E-27   -0.358251190185546875E+03    0.244999108620277362E+02    0.115168644770045052E+02
    0.475823851273856560E-27   -0.360957641601562500E+03    0.259602459354066539E+02    0.116778372684957610E+02
    0.803531646598577110E-27   -0.362027801513671875E+03    0.239525208042451645E+02    0.124121418233535294E+02
    0.107606600343132903E-26   -0.362634124755859375E+03    0.251930643749661485E+02    0.137507007196642164E+02
    0.151118398445435549E-26   -0.363335510253906250E+03    0.256819443489740706E+02    0.136264941714211396E+02
    0.149951131005928175E-26   -0.363342224121093750E+03    0.241945579167921281E+02    0.118192370741702906E+02
    0.855225421150953056E-26   -0.366846557617187500E+03    0.258526107815271580E+02    0.134994414588833358E+02
    0.196420783491974293E-25   -0.368531738281250000E+03    0.261197330270705024E+02    0.119448627383404382E+02
    0.328921942163074416E-25   -0.369585083007812500E+03    0.243680654606783449E+02    0.134428354455260433E+02
    0.480553048549785176E-25   -0.370365539550781250E+03    0.262659345929009902E+02    0.124150791142654668E+02
    0.554480609191062556E-25   -0.370673950195312500E+03    0.257129380121216222E+02    0.135625358330824337E+02
    0.244998810831575174E-24   -0.373667785644531250E+03    0.262537912901193238E+02    0.126421306124403525E+02
    0.158699538430131628E-23   -0.377426696777343750E+03    0.244614706526169066E+02    0.116755148984661741E+02
    0.161414853359188220E-23   -0.377482849121093750E+03    0.244634010961074750E+02    0.116745251485006403E+02
    0.207323472563491439E-23   -0.378005676269531250E+03    0.257408874607979605E+02    0.116369760634144530E+02
    0.519581914976337048E-23   -0.379865386962890625E+03    0.260993836071931113E+02    0.130859110939060006E+02
    0.663955578438945672E-23   -0.380377990722656250E+03    0.241941595790595443E+02    0.120012312695113295E+02
    0.748522183195030978E-23   -0.380639984130859375E+03    0.241674830271222945E+02    0.120543833606849162E+02
    0.131419500983016959E-22   -0.381787963867187500E+03    0.248128526439427368E+02    0.115341063012646998E+02
    0.144807774894409545E-22   -0.382004211425781250E+03    0.240578054364280121E+02    0.125446516689907739E+02
    0.346168432572704328E-22   -0.383769470214843750E+03    0.246103017037460567E+02    0.135051270108815853E+02
    0.403643867363874145E-22   -0.384098907470703125E+03    0.244425494119035349E+02    0.117412423862308053E+02
    0.116876351808990044E-21   -0.386247467041015625E+03    0.244071580977897185E+02    0.133431357334837326E+02
    0.124252631531221634E-21   -0.386392089843750000E+03    0.250854929189486633E+02    0.115180181647253104E+02
    0.150323493502429617E-21   -0.386795257568359375E+03    0.249524046945473792E+02    0.135990773564457363E+02
    0.197418159077685712E-21   -0.387362548828125000E+03    0.240924382857892034E+02    0.124798869297631096E+02
    0.246050363614894638E-21   -0.387825195312500000E+03    0.259233558715764723E+02    0.132619924114007137E+02
    0.447118460366076343E-21   -0.389041992187500000E+03    0.245262482174153824E+02    0.117160893269850881E+02
    0.107336438621721194E-20   -0.390815673828125000E+03    0.242608882827834229E+02    0.131195493787753570E+02
    0.198463411315175782E-20   -0.392067169189453125E+03    0.241771371049018242E+02    0.129238152729751636E+02
    0.213749663983017297E-20   -0.392237792968750000E+03    0.257788673439273914E+02    0.133625643173541775E+02
    0.260583393958156447E-20   -0.392656250000000000E+03    0.257401086685457976E+02    0.133886201788788277E+02
    0.290567952318142233E-20   -0.392896301269531250E+03    0.245268571845152827E+02    0.117448990408687592E+02
    0.326065944247897416E-20   -0.393149047851562500E+03    0.256885366393039938E+02    0.134195865079104522E+02
    0.470902300302037281E-20   -0.393906372070312500E+03    0.258359334741078293E+02    0.132988941514550998E+02
    0.181511907811025348E-19   -0.396627105712890625E+03    0.241781503431491096E+02    0.128303063326913822E+02
    0.227357351289187591E-19   -0.397099731445312500E+03    0.256117151614289469E+02    0.116974240560721245E+02
    0.501489015123124571E-19   -0.398704071044921875E+03    0.241596326702427149E+02    0.125046093220116035E+02
    0.116581582810966482E-18   -0.400413482666015625E+03    0.249927190200001306E+02    0.116114809782849804E+02
    0.135005715221119458E-18   -0.400729156494140625E+03    0.255844091746174378E+02    0.117091605433498227E+02
    0.151867045874274974E-18   -0.400986755371093750E+03    0.253235079700530612E+02    0.135094435757695397E+02
    0.202944994279092610E-18   -0.401588836669921875E+03    0.246841279194923686E+02    0.117137497210019053E+02
    0.209179020808370190E-18   -0.401671569824218750E+03    0.259866736640057248E+02    0.121215626919372070E+02
    0.269691061445631720E-18   -0.402201965332031250E+03    0.243220884814847977E+02    0.120504722396299293E+02
    0.796957207731188290E-18   -0.404391235351562500E+03    0.243834628177496739E+02    0.131469147016064394E+02
    0.119389109274109151E-17   -0.405221801757812500E+03    0.253994033961444714E+02    0.134643321153326294E+02
    0.166261529885796071E-17   -0.405906372070312500E+03    0.246395200552467841E+02    0.117699603604859604E+02
    0.168840660909237645E-17   -0.405959381103515625E+03    0.249622855931514245E+02    0.116515677703834868E+02
    0.176702882193520881E-17   -0.406072631835937500E+03    0.242085628689066112E+02    0.124711223151187660E+02
    0.242088066828469693E-17   -0.406724517822265625E+03    0.244320922978645854E+02    0.119501971564262917E+02
    0.277677429563287777E-17   -0.407021057128906250E+03    0.255673401176580697E+02    0.117458850667190724E+02
    0.390197142172369180E-17   -0.407723663330078125E+03    0.259870329993270808E+02    0.122189929296020718E+02
    0.457300533700203364E-17   -0.408063262939453125E+03    0.259829596304263504E+02    0.122146141446729359E+02
    0.703078176631766682E-17   -0.408945739746093750E+03    0.243049425030987152E+02    0.121761953355241115E+02
    0.714344283193317092E-17   -0.408999755859375000E+03    0.250235678630772505E+02    0.116625224522763684E+02
    0.839661366414361415E-17   -0.409345245361328125E+03    0.260375418068231816E+02    0.124907631053333947E+02
    0.135316196870765766E-16   -0.410321868896484375E+03    0.247104587974450318E+02    0.133688183223667032E+02
    0.165509325681756865E-16   -0.410746917724609375E+03    0.259267700635570755E+02    0.121338748471202553E+02
    0.184666670156443995E-16   -0.410988189697265625E+03    0.249474555781499738E+02    0.134453833963360996E+02
    0.199998005646926873E-16   -0.411169921875000000E+03    0.243854800950440769E+02    0.120600897117130916E+02
    0.335403233695525404E-16   -0.412226196289062500E+03    0.259669646976025668E+02    0.122497060816821204E+02
    0.345105254060963218E-16   -0.412305450439453125E+03    0.243127069571327752E+02    0.129184705677616236E+02
    0.374544321861334036E-16   -0.412491394042968750E+03    0.260113163662479110E+02    0.124383071870205324E+02
    0.552922883768778654E-16   -0.413292633056640625E+03    0.242968230757882786E+02    0.128563914422991488E+02
    0.673341460429604301E-16   -0.413708923339843750E+03    0.246530771480591859E+02    0.133105168911435836E+02
    0.173201986784292751E-15   -0.415620727539062500E+03    0.259754076911942207E+02    0.127748369088112188E+02
    0.247543843664071968E-15   -0.416357208251953125E+03    0.244168484203802940E+02    0.130566057899667403E+02
    0.659726178536431856E-15   -0.418339904785156250E+03    0.259676818563317227E+02    0.127210095473005254E+02
    0.162915027545529285E-14   -0.420170104980468750E+03    0.244342958844793543E+02    0.120974428784433670E+02
    0.186953575401761493E-14   -0.420467590332031250E+03    0.257857569937382571E+02    0.130944568336269107E+02
    0.233413593454619794E-14   -0.420933715820312500E+03    0.257539706002516802E+02    0.131269564132628798E+02
    0.272795806326004087E-14   -0.421267761230468750E+03    0.246729611884786202E+02    0.132616161731627038E+02
    0.335149655100835392E-14   -0.421701690673828125E+03    0.243264976373396813E+02    0.123847489619638402E+02
    0.483526355441604311E-14   -0.422456970214843750E+03    0.244914829556622173E+02    0.130867452835885452E+02
    0.590387808851881223E-14   -0.422878540039062500E+03    0.259260128278936151E+02    0.127681336926438185E+02
    0.762153519981123630E-14   -0.423411499023437500E+03    0.257281201777845148E+02    0.131291918242913450E+02
    0.128178925446115610E-13   -0.424473449707031250E+03    0.249978115331071251E+02    0.133616816849823969E+02
    0.150311668612931117E-13   -0.424814239501953125E+03    0.249827080226149008E+02    0.133566727463727890E+02
    0.158448137689115531E-13   -0.424941894531250000E+03    0.248198591690373433E+02    0.118240025541979943E+02
    0.198562142249417624E-13   -0.425415466308593750E+03    0.244692715662347666E+02    0.130208839359661397E+02
    0.584888752965352558E-13   -0.427598327636718750E+03    0.254962585712554990E+02    0.118679243800687928E+02
    0.614717371073666184E-13   -0.427720031738281250E+03    0.247545464769974650E+02    0.132562098438452729E+02
    0.864945801965162086E-13   -0.428425262451171875E+03    0.256859541115450334E+02    0.120121700474174240E+02
    0.474824206141299456E-12   -0.431853210449218750E+03    0.252399472682416786E+02    0.118206792046267442E+02
    0.475518969162444439E-12   -0.431878356933593750E+03    0.244394794396190633E+02    0.128659501332489423E+02
    0.514903058263345398E-12   -0.432059722900390625E+03    0.257594907666887885E+02    0.121447350419685556E+02
    0.103737203484839057E-11   -0.433482879638671875E+03    0.252356646842309473E+02    0.133004119906544958E+02
    0.106534558668248542E-11   -0.433558319091796875E+03    0.254463435070118820E+02    0.118929474410425637E+02
    0.142504777840657836E-11   -0.434162353515625000E+03    0.257488789252432753E+02    0.129751734879559422E+02
    0.141877360380482148E-11   -0.434175750732421875E+03    0.249824961246933732E+02    0.132872563400119805E+02
    0.216653684821204302E-11   -0.435044647216796875E+03    0.257686282932562527E+02    0.122033365200345028E+02
    0.250881366205601382E-11   -0.435360229492187500E+03    0.249460003364137712E+02    0.132697650903526938E+02
    0.921936070419900710E-11   -0.437985443115234375E+03    0.254815752173601453E+02    0.119486797293299318E+02
    0.208691879360867570E-10   -0.439641601562500000E+03    0.256583107668605805E+02    0.130244686590184511E+02
    0.222809332639619205E-10   -0.439794738769531250E+03    0.247348980607928333E+02    0.119957691998005576E+02
    0.246017890437494983E-10   -0.440015136718750000E+03    0.257273074939371291E+02    0.129233081204747808E+02
    0.251843667613648083E-10   -0.440084167480468750E+03    0.248511570974029752E+02    0.119341120582753639E+02
    0.297977716344901837E-10   -0.440442810058593750E+03    0.256845686431363269E+02    0.129815348580327665E+02
    0.461459329526886503E-10   -0.441339782714843750E+03    0.245026857333438919E+02    0.123056059244133724E+02
    0.473816176573409085E-10   -0.441414855957031250E+03    0.244851809861098815E+02    0.123563631088203287E+02
    0.738768648328940979E-10   -0.442325408935546875E+03    0.245106544543392069E+02    0.128255689532698760E+02
    0.176395355941833164E-09   -0.444088287353515625E+03    0.257494789597037723E+02    0.127993195115152236E+02
    0.183662504655746591E-09   -0.444191253662109375E+03    0.254485829424810817E+02    0.131450185297146120E+02
    0.185325750692135736E-09   -0.444231506347656250E+03    0.257474541847526979E+02    0.123313574421231440E+02
    0.194598897358337441E-09   -0.444351379394531250E+03    0.246012460042855565E+02    0.129551535526711614E+02
    0.236896558037985912E-09   -0.444766967773437500E+03    0.257839045381111376E+02    0.126065183930332285E+02
    0.236715247103914087E-09   -0.444787658691406250E+03    0.245770307931645462E+02    0.129122482850643703E+02
    0.248734296992767671E-09   -0.444908935546875000E+03    0.245631735167622836E+02    0.122463423658383519E+02
    0.268133849286827489E-09   -0.445081359863281250E+03    0.254922473801165417E+02    0.131105623134017666E+02
    0.491452021381861975E-09   -0.446315338134765625E+03    0.244943862304644071E+02    0.125284382560593297E+02
    0.571931203142824429E-09   -0.446640869140625000E+03    0.255467522715369597E+02    0.120791381250822560E+02
    0.816717667619583484E-09   -0.447375640869140625E+03    0.255941050731179445E+02    0.129999555951092631E+02
    0.928826853674288528E-09   -0.447655120849609375E+03    0.246204624749868906E+02    0.121988923806874112E+02
    0.220722135470392155E-08   -0.449408477783203125E+03    0.251878487998732048E+02    0.131769367025366630E+02
    0.254802082638899870E-08   -0.449717864990234375E+03    0.257428732420905817E+02    0.125531578408926894E+02
    0.367052590651483571E-08   -0.450470123291015625E+03    0.245870445882738338E+02    0.128277677061335069E+02
    0.384766564070130546E-08   -0.450586608886718750E+03    0.245542584537475683E+02    0.127376780342503828E+02
    0.436628926353539334E-08   -0.450861724853515625E+03    0.250177364706355725E+02    0.131557733562316255E+02
    0.621606148819730705E-08   -0.451590393066406250E+03    0.246201439410242031E+02    0.128692704608797523E+02
    0.744315125334189764E-08   -0.451972930908203125E+03    0.253789315551782693E+02    0.120285236556500532E+02
    0.742350881517434272E-08   -0.451989868164062500E+03    0.245744155881634896E+02    0.127599972304489384E+02
    0.955685188215526896E-08   -0.452517303466796875E+03    0.245823279224910038E+02    0.123645756539054528E+02
    0.107270082031143416E-07   -0.452770538330078125E+03    0.250199043035053634E+02    0.131387108802646839E+02
    0.127516327027680021E-07   -0.453138549804687500E+03    0.245568367576301618E+02    0.124991669318676397E+02
    0.129549761122360707E-07   -0.453192413330078125E+03    0.245679801749356344E+02    0.124360451049768805E+02
    0.149228816240350853E-07   -0.453497467041015625E+03    0.245588946437369806E+02    0.125112387784428378E+02
    0.152625133733705806E-07   -0.453564697265625000E+03    0.247727751481898437E+02    0.130182390236452115E+02
    0.152783164950541146E-07   -0.453588989257812500E+03    0.246596910977701214E+02    0.122353664604265031E+02
    0.158377582823148057E-07   -0.453683135986328125E+03    0.249151416931045162E+02    0.130993508975730339E+02
    0.176582759515196891E-07   -0.453922973632812500E+03    0.254079424753606133E+02    0.120627571566543441E+02
    0.214394485437816077E-07   -0.454333251953125000E+03    0.256950682903044623E+02    0.126523972436986369E+02
    0.307030120349305775E-07   -0.455073730468750000E+03    0.251888837150177878E+02    0.120073271944155735E+02
