    0.493488073348999023E+01   -0.427601635456085205E+01   -0.819778150308638869E+05   -0.621460743175560815E+01    1
   -0.495463669300079346E+01   -0.397108912467956543E+01   -0.813717249178773200E+05   -0.621660743175561681E+01    1
    0.486837267875671387E+01   -0.471198737621307373E+01   -0.807450480310357671E+05   -0.621860743175561392E+01    1
   -0.484242022037506104E+01   -0.430937469005584717E+01   -0.770870569021296833E+05   -0.622060743175561814E+01    1
   -0.483705222606658936E+01   -0.432963311672210693E+01   -0.769111012504427490E+05   -0.622260743175562414E+01    1
   -0.478014945983886719E+01   -0.469360291957855225E+01   -0.758974735385818931E+05   -0.622460743175562925E+01    1
    0.489876449108123779E+01   -0.295807242393493652E+01   -0.726776104644703737E+05   -0.622660743175562548E+01    1
   -0.480452418327331543E+01   -0.373095095157623291E+01   -0.719349164319998090E+05   -0.622860743175562526E+01    1
    0.479348778724670410E+01   -0.336107194423675537E+01   -0.693865603256750910E+05   -0.623060743175562948E+01    1
    0.494518697261810303E+01   -0.173603594303131104E+01   -0.686119418816490215E+05   -0.623260743175562393E+01    1
    0.487888216972351074E+01   -0.196104764938354492E+01   -0.663961920732385915E+05   -0.623460743175563081E+01    1
   -0.460965275764465332E+01   -0.445331573486328125E+01   -0.660918500983159465E+05   -0.623660743175562082E+01    1
   -0.490753948688507080E+01   -0.151381015777587891E+01   -0.655593998695865594E+05   -0.623860743175562416E+01    1
    0.491438031196594238E+01   -0.127293109893798828E+01   -0.646536302292549444E+05   -0.624060743175563726E+01    1
   -0.481984615325927734E+01   -0.216537237167358398E+01   -0.645310216949977184E+05   -0.624260743175562549E+01    1
    0.487461149692535400E+01   -0.155785799026489258E+01   -0.641237092997670552E+05   -0.624460743175562794E+01    1
    0.466116666793823242E+01   -0.342218041419982910E+01   -0.632588895783466214E+05   -0.624660743175561439E+01    1
   -0.453997254371643066E+01   -0.425376594066619873E+01   -0.618580938397358987E+05   -0.624860743175559463E+01    1
    0.490022718906402588E+01   -0.727095007896423340E+00   -0.612186146612129814E+05   -0.625060743175561750E+01    1
    0.493889093399047852E+01   -0.113998651504516602E+00   -0.600730665896707433E+05   -0.625260743175562173E+01    1
   -0.463177144527435303E+01   -0.289617061614990234E+01   -0.593214215101101436E+05   -0.625460743175560463E+01    1
   -0.463619649410247803E+01   -0.285437703132629395E+01   -0.593176613522811604E+05   -0.625660743175562306E+01    1
    0.497014582157135010E+01    0.382862687110900879E+00   -0.591595058821653292E+05   -0.625860743175563883E+01    1
   -0.454675495624542236E+01   -0.363140285015106201E+01   -0.591010721359821327E+05   -0.626060743175564038E+01    1
   -0.448195934295654297E+01   -0.405459046363830566E+01   -0.583163240035892741E+05   -0.626260743175563128E+01    1
    0.441488921642303467E+01   -0.458991527557373047E+01   -0.580018981270408476E+05   -0.626460743175563195E+01    1
    0.451076090335845947E+01   -0.352674782276153564E+01   -0.570077367144666787E+05   -0.626660743175561752E+01    1
    0.438618540763854980E+01   -0.458073496818542480E+01   -0.567476449387279135E+05   -0.626860743175560398E+01    1
   -0.488476514816284180E+01    0.134172439575195312E+00   -0.563305355167525413E+05   -0.627060743175561264E+01    1
   -0.448774814605712891E+01   -0.356326460838317871E+01   -0.562140380368224214E+05   -0.627260743175561153E+01    1
   -0.468021333217620850E+01   -0.178262293338775635E+01   -0.561397553727819686E+05   -0.627460743175562907E+01    1
   -0.476985573768615723E+01   -0.913785696029663086E+00   -0.560379783923299547E+05   -0.627660743175563507E+01    1
    0.440920352935791016E+01   -0.416659712791442871E+01   -0.557438446025732701E+05   -0.627860743175562508E+01    1
    0.485012292861938477E+01    0.484819412231445312E+00   -0.530937904059048742E+05   -0.628060743175561775E+01    1
   -0.432332217693328857E+01   -0.412215590476989746E+01   -0.520728690792689231E+05   -0.628260743175562553E+01    1
   -0.448502600193023682E+01   -0.260265588760375977E+01   -0.516413564525935944E+05   -0.628460743175561731E+01    1
    0.455493032932281494E+01   -0.193057477474212646E+01   -0.514416475453779422E+05   -0.628660743175561265E+01    1
   -0.466460943222045898E+01   -0.738272666931152344E+00   -0.506429309892736637E+05   -0.628860743175561243E+01    1
    0.489786028861999512E+01    0.164296448230743408E+01   -0.499498818912568895E+05   -0.629060743175560244E+01    1
    0.450330853462219238E+01   -0.193362832069396973E+01   -0.493558585592115196E+05   -0.629260743175560666E+01    1
   -0.459491908550262451E+01   -0.101879537105560303E+01   -0.490141853498160126E+05   -0.629460743175559845E+01    1
   -0.467429161071777344E+01   -0.169584751129150391E+00   -0.485140141101308982E+05   -0.629660743175561777E+01    1
   -0.455150902271270752E+01   -0.116055786609649658E+01   -0.478902231670963520E+05   -0.629860743175561844E+01    1
   -0.427574276924133301E+01   -0.359145104885101318E+01   -0.478725155484839706E+05   -0.630060743175561555E+01    1
   -0.489209413528442383E+01    0.207381010055541992E+01   -0.478153209082840767E+05   -0.630260743175562688E+01    1
    0.476378262042999268E+01    0.104659080505371094E+01   -0.468735743743154017E+05   -0.630460743175560623E+01    1
    0.466742217540740967E+01    0.274854302406311035E+00   -0.462813544190327011E+05   -0.630660743175559624E+01    1
   -0.477162063121795654E+01    0.130760312080383301E+01   -0.460897349879831745E+05   -0.630860743175560490E+01    1
   -0.459497332572937012E+01   -0.268483161926269531E+00   -0.457514209382081535E+05   -0.631060743175560468E+01    1
   -0.465500295162200928E+01    0.314562916755676270E+00   -0.456334015073866467E+05   -0.631260743175561778E+01    1
   -0.434468448162078857E+01   -0.236485898494720459E+01   -0.451471779747981418E+05   -0.631460743175562911E+01    1
   -0.434556126594543457E+01   -0.225716948509216309E+01   -0.447230684067877737E+05   -0.631660743175561201E+01    1
    0.410716593265533447E+01   -0.408991634845733643E+01   -0.439364838717206367E+05   -0.631860743175562067E+01    1
    0.430121302604675293E+01   -0.245430052280426025E+01   -0.439209857849556356E+05   -0.632060743175563289E+01    1
    0.439609766006469727E+01   -0.161108314990997314E+01   -0.438463161413629205E+05   -0.632260743175561224E+01    1
   -0.494650304317474365E+01    0.362718284130096436E+01   -0.434688782066202111E+05   -0.632460743175559870E+01    1
    0.413738787174224854E+01   -0.369591832160949707E+01   -0.433316728816016475E+05   -0.632660743175561624E+01    1
   -0.472910046577453613E+01    0.160020291805267334E+01   -0.431479741568705504E+05   -0.632860743175563911E+01    1
    0.489787697792053223E+01    0.323236584663391113E+01   -0.430998052474560463E+05   -0.633060743175562202E+01    1
    0.399368286132812500E+01   -0.475244283676147461E+01   -0.428660174388409723E+05   -0.633260743175559249E+01    1
    0.473120331764221191E+01    0.168412506580352783E+01   -0.428635833163998395E+05   -0.633460743175558871E+01    1
   -0.445601999759674072E+01   -0.783265829086303711E+00   -0.426281690310744088E+05   -0.633660743175559649E+01    1
