    0.341758966445922852E+02    0.680825233459472656E+02    0.165865099430084229E+01    0.115235409736633301E+02   -0.846962802771784191E+05   -0.693375511231550057E+01    1
    0.176527547836303711E+03    0.715176105499267578E+02    0.173517417907714844E+01    0.979376882314682007E+01   -0.846957149089007289E+05   -0.693475511231554709E+01    1
    0.162221884727478027E+03    0.581568121910095215E+02    0.193385481834411621E+01    0.917649543285369873E+01   -0.846915451064022927E+05   -0.693575511231551811E+01    1
    0.375298738479614258E+02    0.188607192039489746E+03    0.188517642021179199E+01    0.911973935365676880E+01   -0.846906413704484148E+05   -0.693675511231548558E+01    1
    0.202530860900878906E+02    0.118283271789550781E+02    0.157154381275177002E+01    0.119913085699081421E+02   -0.846904119604423031E+05   -0.693775511231549125E+01    1
    0.409567952156066895E+02    0.259886264801025391E+02    0.168984377384185791E+01    0.107796383500099182E+02   -0.846899227513810620E+05   -0.693875511231549424E+01    1
    0.153988611698150635E+03    0.134782195091247559E+02    0.179694724082946777E+01    0.100875366926193237E+02   -0.846893212487166747E+05   -0.693975511231547948E+01    1
    0.474981665611267090E+02    0.947270035743713379E+02    0.152076661586761475E+01    0.107002594470977783E+02   -0.846884126330939616E+05   -0.694075511231545761E+01    1
    0.145837616920471191E+03    0.576523661613464355E+02    0.167348968982696533E+01    0.106169956326484680E+02   -0.846880507484730479E+05   -0.694175511231546682E+01    1
    0.131162202358245850E+03    0.150184571743011475E+03    0.150875592231750488E+01    0.108969351053237915E+02   -0.846875059459950717E+05   -0.694275511231551334E+01    1
    0.135964822769165039E+03    0.149705255031585693E+03    0.190632438659667969E+01    0.871130919456481934E+01   -0.846868641224542807E+05   -0.694375511231550835E+01    1
    0.102077484130859375E+02    0.109022796154022217E+03    0.177954566478729248E+01    0.896318256855010986E+01   -0.846862722870116995E+05   -0.694475511231550335E+01    1
    0.199106335639953613E+02    0.603267431259155273E+02    0.189266145229339600E+01    0.889121514558792114E+01   -0.846862265806175419E+05   -0.694575511231551523E+01    1
    0.199578285217285156E+02    0.120506262779235840E+03    0.171029579639434814E+01    0.825703310966491699E+01   -0.846858776473043836E+05   -0.694675511231552090E+01    1
    0.102100253105163574E+02    0.105797433853149414E+03    0.153995740413665771E+01    0.106289148330688477E+02   -0.846852457412070071E+05   -0.694775511231551945E+01    1
    0.167984950542449951E+03    0.102257072925567627E+03    0.195360457897186279E+01    0.802730512619018555E+01   -0.846829564827653667E+05   -0.694875511231547005E+01    1
    0.467757225036621094E+02    0.104624509811401367E+02    0.154816830158233643E+01    0.118147993683815002E+02   -0.846825987998793134E+05   -0.694975511231546506E+01    1
    0.350035667419433594E+02    0.384881734848022461E+02    0.159038889408111572E+01    0.111930499076843262E+02   -0.846820707927701005E+05   -0.695075511231549914E+01    1
    0.180951023101806641E+03    0.765903592109680176E+02    0.197095048427581787E+01    0.786400902271270752E+01   -0.846809723883262486E+05   -0.695175511231552257E+01    1
    0.460407733917236328E+02    0.866425991058349609E+02    0.143263030052185059E+01    0.112985245585441589E+02   -0.846807080849610502E+05   -0.695275511231550336E+01    1
    0.175036108493804932E+03    0.592152953147888184E+02    0.142796647548675537E+01    0.116851767897605896E+02   -0.846805771598631400E+05   -0.695375511231547883E+01    1
    0.116433405876159668E+03    0.126245081424713135E+03    0.151662731170654297E+01    0.103686944246292114E+02   -0.846786703388003516E+05   -0.695475511231550136E+01    1
    0.268745899200439453E+02    0.947361350059509277E+02    0.150630974769592285E+01    0.110323405265808105E+02   -0.846780286808787350E+05   -0.695575511231551680E+01    1
    0.105952703952789307E+03    0.252419233322143555E+02    0.160422420501708984E+01    0.117681219577789307E+02   -0.846780062801416352E+05   -0.695675511231548427E+01    1
    0.120331168174743652E+02    0.456804990768432617E+02    0.167300689220428467E+01    0.863482707738876343E+01   -0.846774950238609017E+05   -0.695775511231548727E+01    1
    0.152862548828125000E+02    0.669014334678649902E+02    0.175602054595947266E+01    0.978675967454910278E+01   -0.846774606281703163E+05   -0.695875511231550270E+01    1
    0.110481476783752441E+03    0.178531587123870850E+03    0.167941856384277344E+01    0.102486940026283264E+02   -0.846765352690802392E+05   -0.695975511231551458E+01    1
    0.699495196342468262E+02    0.126936316490173340E+02    0.174042773246765137E+01    0.114893428087234497E+02   -0.846765157655265939E+05   -0.696075511231551580E+01    1
    0.243396043777465820E+02    0.919146537780761719E+02    0.169014763832092285E+01    0.995425933599472046E+01   -0.846757231468412501E+05   -0.696175511231550104E+01    1
    0.182584869861602783E+03    0.591847062110900879E+02    0.150249063968658447E+01    0.106824222207069397E+02   -0.846756624950296828E+05   -0.696275511231553423E+01    1
    0.156176352500915527E+03    0.776227474212646484E+02    0.189451062679290771E+01    0.851575952768325806E+01   -0.846753049109597341E+05   -0.696375511231550171E+01    1
    0.369713187217712402E+02    0.602006554603576660E+02    0.193370652198791504E+01    0.863855749368667603E+01   -0.846750691414800531E+05   -0.696475511231547362E+01    1
    0.734111666679382324E+02    0.691488742828369141E+02    0.163696336746215820E+01    0.108564552068710327E+02   -0.846743562831871532E+05   -0.696575511231551836E+01    1
    0.206246137619018555E+02    0.885909914970397949E+02    0.159759676456451416E+01    0.107909224033355713E+02   -0.846740119960212614E+05   -0.696675511231553202E+01    1
    0.127434206008911133E+03    0.700998187065124512E+02    0.167799115180969238E+01    0.116972976922988892E+02   -0.846716989555477630E+05   -0.696775511231552436E+01    1
    0.101602888107299805E+03    0.125118041038513184E+03    0.166704046726226807E+01    0.936407142877578735E+01   -0.846699990442748531E+05   -0.696875511231550959E+01    1
    0.107630050182342529E+03    0.150010704994201660E+02    0.181589901447296143E+01    0.865370339155197144E+01   -0.846691419185916457E+05   -0.696975511231549394E+01    1
    0.194329202175140381E+03    0.215404391288757324E+02    0.182653343677520752E+01    0.961237263679504395E+01   -0.846690086910348036E+05   -0.697075511231548450E+01    1
    0.138312840461730957E+03    0.165493071079254150E+03    0.192770266532897949E+01    0.829007685184478760E+01   -0.846689323344796430E+05   -0.697175511231548395E+01    1
    0.118155384063720703E+03    0.193736541271209717E+03    0.184782183170318604E+01    0.948836392164230347E+01   -0.846676732337973081E+05   -0.697275511231548872E+01    1
    0.701991081237792969E+02    0.133796668052673340E+03    0.175503230094909668E+01    0.848596554994583130E+01   -0.846675509909277898E+05   -0.697375511231548995E+01    1
    0.166821587085723877E+03    0.170195484161376953E+03    0.164058029651641846E+01    0.104579277634620667E+02   -0.846674542577330576E+05   -0.697475511231553025E+01    1
    0.970695018768310547E+01    0.134236812591552734E+02    0.188566195964813232E+01    0.843828552961349487E+01   -0.846673689169847639E+05   -0.697575511231552614E+01    1
    0.116254043579101562E+03    0.183289361000061035E+03    0.192151010036468506E+01    0.859436058998107910E+01   -0.846664016627722012E+05   -0.697675511231550338E+01    1
    0.888986587524414062E+01    0.165771973133087158E+03    0.151983332633972168E+01    0.104206997752189636E+02   -0.846657021784372628E+05   -0.697775511231553747E+01    1
    0.144241201877593994E+03    0.104639840126037598E+03    0.197257244586944580E+01    0.918742221593856812E+01   -0.846653159867722425E+05   -0.697875511231551471E+01    1
    0.127352070808410645E+03    0.621423721313476562E+01    0.134615278244018555E+01    0.119607415795326233E+02   -0.846645452657183778E+05   -0.697975511231548751E+01    1
    0.143854439258575439E+03    0.249492049217224121E+02    0.158597588539123535E+01    0.920231330394744873E+01   -0.846640159761138493E+05   -0.698075511231549406E+01    1
    0.192047739028930664E+03    0.212094902992248535E+02    0.181140768527984619E+01    0.875961631536483765E+01   -0.846629571787620662E+05   -0.698175511231549972E+01    1
    0.274896025657653809E+02    0.782333612442016602E+02    0.169566392898559570E+01    0.101973651051521301E+02   -0.846628592826283566E+05   -0.698275511231551516E+01    1
    0.123895049095153809E+02    0.642487406730651855E+02    0.151733803749084473E+01    0.101653599143028259E+02   -0.846624001929310034E+05   -0.698375511231553414E+01    1
    0.815969944000244141E+02    0.798257231712341309E+02    0.188391363620758057E+01    0.860293883085250854E+01   -0.846618459303172713E+05   -0.698475511231553270E+01    1
    0.185110926628112793E+02    0.309914350509643555E+02    0.130361354351043701E+01    0.111081381440162659E+02   -0.846615183128362114E+05   -0.698575511231552948E+01    1
    0.404744267463684082E+02    0.153663730621337891E+03    0.128293669223785400E+01    0.114409117698669434E+02   -0.846610037941411429E+05   -0.698675511231552360E+01    1
    0.105262589454650879E+03    0.581201314926147461E+01    0.174502003192901611E+01    0.965772181749343872E+01   -0.846593164259210607E+05   -0.698775511231549373E+01    1
    0.144646656513214111E+03    0.178338241577148438E+03    0.150557661056518555E+01    0.111206029057502747E+02   -0.846592933510432049E+05   -0.698875511231551716E+01    1
    0.116862308979034424E+03    0.279908418655395508E+02    0.196504306793212891E+01    0.858758640289306641E+01   -0.846578663020494860E+05   -0.698975511231552993E+01    1
    0.124996685981750488E+03    0.179423630237579346E+03    0.150871896743774414E+01    0.104265952706336975E+02   -0.846572719871811714E+05   -0.699075511231550273E+01    1
    0.378901481628417969E+02    0.859770655632019043E+02    0.155548727512359619E+01    0.961574578285217285E+01   -0.846570450583362253E+05   -0.699175511231550484E+01    1
    0.150677430629730225E+03    0.111294662952423096E+03    0.186475610733032227E+01    0.970103627443313599E+01   -0.846569957755810756E+05   -0.699275511231551850E+01    1
    0.166779398918151855E+02    0.734786987304687500E+01    0.151745951175689697E+01    0.111438158154487610E+02   -0.846561460041652754E+05   -0.699375511231549929E+01    1
    0.289637327194213867E+02    0.103012001514434814E+03    0.160690867900848389E+01    0.888255536556243896E+01   -0.846560082068233314E+05   -0.699475511231549785E+01    1
    0.667678356170654297E+02    0.273374676704406738E+02    0.161059558391571045E+01    0.108181264400482178E+02   -0.846559351910304249E+05   -0.699575511231553371E+01    1
    0.136229681968688965E+03    0.103276681900024414E+03    0.189659559726715088E+01    0.878193229436874390E+01   -0.846555087581749685E+05   -0.699675511231554026E+01    1
    0.588109731674194336E+02    0.159861826896667480E+03    0.141726160049438477E+01    0.118942152857780457E+02   -0.846554830229653453E+05   -0.699775511231553793E+01    1
    0.515004277229309082E+02    0.814982771873474121E+02    0.143724215030670166E+01    0.983176499605178833E+01   -0.846542231429888343E+05   -0.699875511231551695E+01    1
    0.242383480072021484E+01    0.181448698043823242E+02    0.160924243927001953E+01    0.108672414422035217E+02   -0.846539374515600648E+05   -0.699975511231549596E+01    1
    0.170543670654296875E+03    0.155703783035278320E+03    0.184321117401123047E+01    0.881971818208694458E+01   -0.846538811714724579E+05   -0.700075511231552117E+01    1
    0.152341747283935547E+03    0.138933944702148438E+03    0.175217986106872559E+01    0.805814731121063232E+01   -0.846538309437427670E+05   -0.700175511231554282E+01    1
    0.548862576484680176E+02    0.188011014461517334E+03    0.189325833320617676E+01    0.772805911302566528E+01   -0.846538090818439960E+05   -0.700275511231553516E+01    1
    0.109961867332458496E+02    0.189962756633758545E+03    0.191499960422515869E+01    0.795193237066268921E+01   -0.846536746686117986E+05   -0.700375511231549996E+01    1
    0.813546657562255859E+02    0.123100519180297852E+02    0.164110422134399414E+01    0.112556322813034058E+02   -0.846535915479409741E+05   -0.700475511231551984E+01    1
    0.967679262161254883E+02    0.189837634563446045E+03    0.150229811668395996E+01    0.107375780940055847E+02   -0.846535668636740011E+05   -0.700575511231551840E+01    1
    0.436483502388000488E+02    0.492226481437683105E+02    0.132304167747497559E+01    0.113291012048721313E+02   -0.846529944146350026E+05   -0.700675511231550097E+01    1
    0.386239171028137207E+02    0.121581673622131348E+03    0.154773616790771484E+01    0.805066502094268799E+01   -0.846528217778175604E+05   -0.700775511231549419E+01    1
    0.168633389472961426E+03    0.157631158828735352E+03    0.199592673778533936E+01    0.763206124305725098E+01   -0.846524336569654261E+05   -0.700875511231548121E+01    1
    0.267863273620605469E+01    0.387520194053649902E+02    0.150610387325286865E+01    0.998064744472503662E+01   -0.846523995197699405E+05   -0.700975511231552773E+01    1
    0.594712376594543457E+02    0.879240155220031738E+02    0.132869696617126465E+01    0.104349128007888794E+02   -0.846513050848521816E+05   -0.701075511231552895E+01    1
    0.696465611457824707E+02    0.539702653884887695E+02    0.160811388492584229E+01    0.919537979364395142E+01   -0.846509548336454318E+05   -0.701175511231552218E+01    1
    0.145656490325927734E+03    0.896196365356445312E+01    0.130135917663574219E+01    0.112333903312683105E+02   -0.846505975122392847E+05   -0.701275511231549853E+01    1
    0.107411205768585205E+03    0.808916091918945312E+02    0.144854843616485596E+01    0.873089951276779175E+01   -0.846502182338905404E+05   -0.701375511231546067E+01    1
    0.185363972187042236E+03    0.113284206390380859E+03    0.170748639106750488E+01    0.853525704145431519E+01   -0.846495477361379308E+05   -0.701475511231549120E+01    1
    0.109394156932830811E+03    0.840438485145568848E+02    0.111852228641510010E+01    0.118122764825820923E+02   -0.846490237072445016E+05   -0.701575511231549598E+01    1
    0.925423860549926758E+02    0.987458586692810059E+02    0.180492508411407471E+01    0.707689386606216431E+01   -0.846489477746482298E+05   -0.701675511231551852E+01    1
    0.138269972801208496E+03    0.154552781581878662E+03    0.122872924804687500E+01    0.110754087567329407E+02   -0.846485808312479639E+05   -0.701775511231554905E+01    1
    0.153898072242736816E+03    0.116186797618865967E+03    0.176912832260131836E+01    0.970025253295898438E+01   -0.846485062825308269E+05   -0.701875511231552718E+01    1
    0.643324494361877441E+02    0.101179766654968262E+03    0.166225409507751465E+01    0.905495327711105347E+01   -0.846484455937662278E+05   -0.701975511231552307E+01    1
    0.136883556842803955E+03    0.867477416992187500E+02    0.133332693576812744E+01    0.108277292847633362E+02   -0.846483962918140605E+05   -0.702075511231549143E+01    1
    0.149816775321960449E+03    0.190756821632385254E+03    0.170837891101837158E+01    0.913858133554458618E+01   -0.846480039487113827E+05   -0.702175511231545713E+01    1
    0.186064982414245605E+03    0.390643835067749023E+02    0.135218584537506104E+01    0.965367490053176880E+01   -0.846471049193142826E+05   -0.702275511231550986E+01    1
    0.252177953720092773E+02    0.125774860382080078E+03    0.135316801071166992E+01    0.814998883008956909E+01   -0.846464976699241379E+05   -0.702375511231555993E+01    1
    0.388369679450988770E+02    0.906848907470703125E+02    0.196228468418121338E+01    0.667619651556015015E+01   -0.846464831231006829E+05   -0.702475511231551941E+01    1
    0.409011006355285645E+02    0.128307843208312988E+03    0.172749674320220947E+01    0.729712897539138794E+01   -0.846459703096784069E+05   -0.702575511231549044E+01    1
    0.125519514083862305E+02    0.153984653949737549E+03    0.181014823913574219E+01    0.719501137733459473E+01   -0.846451435070298030E+05   -0.702675511231551386E+01    1
    0.162561011314392090E+03    0.174573421478271484E+02    0.115107023715972900E+01    0.119842441678047180E+02   -0.846450204371278815E+05   -0.702775511231550709E+01    1
    0.307904720306396484E+02    0.118746984004974365E+03    0.152833020687103271E+01    0.735345429182052612E+01   -0.846445727654368384E+05   -0.702875511231551275E+01    1
    0.123433470726013184E+03    0.747872114181518555E+02    0.137703859806060791E+01    0.111618762016296387E+02   -0.846443361111179402E+05   -0.702975511231550776E+01    1
    0.144591701030731201E+03    0.349394321441650391E+02    0.139413118362426758E+01    0.903229182958602905E+01   -0.846442144111120579E+05   -0.703075511231546724E+01    1
    0.101344978809356689E+03    0.128204703330993652E+02    0.161158680915832520E+01    0.843627977371215820E+01   -0.846424850862555904E+05   -0.703175511231548889E+01    1
    0.124718356132507324E+03    0.113843190670013428E+03    0.159659695625305176E+01    0.898478883504867554E+01   -0.846422260565905599E+05   -0.703275511231553985E+01    1
    0.710905075073242188E+02    0.296045422554016113E+02    0.171200740337371826E+01    0.985742139816284180E+01   -0.846415270181307424E+05   -0.703375511231551886E+01    1
    0.139876663684844971E+03    0.323209881782531738E+02    0.132009899616241455E+01    0.958102619647979736E+01   -0.846414964516534528E+05   -0.703475511231550765E+01    1
    0.605819582939147949E+02    0.389676094055175781E+01    0.163822197914123535E+01    0.115301853418350220E+02   -0.846413688248694234E+05   -0.703575511231551776E+01    1
    0.148766601085662842E+03    0.250401496887207031E+01    0.147119379043579102E+01    0.114821866750717163E+02   -0.846410577639113762E+05   -0.703675511231548700E+01    1
    0.179479956626892090E+02    0.853619337081909180E+02    0.179914379119873047E+01    0.816917735338211060E+01   -0.846404232370869431E+05   -0.703775511231547224E+01    1
    0.143250477313995361E+03    0.893547177314758301E+02    0.139183866977691650E+01    0.968004745244979858E+01   -0.846401059750711138E+05   -0.703875511231545570E+01    1
    0.379360556602478027E+02    0.663090705871582031E+02    0.185901033878326416E+01    0.766907411813735962E+01   -0.846399056110428064E+05   -0.703975511231547202E+01    1
    0.219905495643615723E+02    0.180973017215728760E+03    0.134348118305206299E+01    0.893227815628051758E+01   -0.846392690814096859E+05   -0.704075511231547946E+01    1
    0.102154624462127686E+03    0.560929775238037109E+02    0.187162697315216064E+01    0.862846112251281738E+01   -0.846390081010708091E+05   -0.704175511231548690E+01    1
    0.188378703594207764E+03    0.101584792137145996E+03    0.124010288715362549E+01    0.117585754394531250E+02   -0.846379524523851869E+05   -0.704275511231548812E+01    1
    0.905455112457275391E+02    0.187106466293334961E+03    0.140241789817810059E+01    0.103956940770149231E+02   -0.846372502958543191E+05   -0.704375511231546003E+01    1
    0.567493081092834473E+02    0.141189217567443848E+03    0.198665344715118408E+01    0.687813627719879150E+01   -0.846369413288300857E+05   -0.704475511231549234E+01    1
    0.124787282943725586E+03    0.178791821002960205E+03    0.178717422485351562E+01    0.785667908191680908E+01   -0.846368719353043271E+05   -0.704575511231552998E+01    1
    0.105975985527038574E+03    0.140791428089141846E+03    0.152660095691680908E+01    0.772639882564544678E+01   -0.846363109607739025E+05   -0.704675511231549656E+01    1
    0.741695880889892578E+02    0.796459197998046875E+02    0.146613073348999023E+01    0.939299100637435913E+01   -0.846362848409090657E+05   -0.704775511231548979E+01    1
    0.138811767101287842E+03    0.757104873657226562E+02    0.192181050777435303E+01    0.712202149629592896E+01   -0.846361275348069175E+05   -0.704875511231552210E+01    1
    0.939957618713378906E+02    0.110673701763153076E+03    0.151998162269592285E+01    0.926131653785705566E+01   -0.846360726529189269E+05   -0.704975511231552154E+01    1
    0.310253977775573730E+02    0.282068252563476562E+01    0.186715412139892578E+01    0.860673683881759644E+01   -0.846358874693218095E+05   -0.705075511231551921E+01    1
    0.762509107589721680E+01    0.100834846496582031E+02    0.126113939285278320E+01    0.116707829833030701E+02   -0.846357283464427455E+05   -0.705175511231552399E+01    1
    0.747355341911315918E+02    0.178161680698394775E+03    0.186156511306762695E+01    0.885463732481002808E+01   -0.846356956936685019E+05   -0.705275511231551899E+01    1
    0.473762392997741699E+02    0.478290319442749023E+01    0.142476475238800049E+01    0.112696119546890259E+02   -0.846356761553051911E+05   -0.705375511231552732E+01    1
    0.348912954330444336E+02    0.162248611450195312E+01    0.179961431026458740E+01    0.954515540599822998E+01   -0.846354311897172011E+05   -0.705475511231554453E+01    1
    0.100921618938446045E+03    0.478517532348632812E+02    0.183584666252136230E+01    0.116477567553520203E+02   -0.846352451756391092E+05   -0.705575511231553776E+01    1
    0.157834208011627197E+03    0.212302565574645996E+02    0.163823020458221436E+01    0.839470875263214111E+01   -0.846352241346449009E+05   -0.705675511231551056E+01    1
    0.245752215385437012E+02    0.131335532665252686E+03    0.846419811248779297E+00    0.116538888216018677E+02   -0.846351037861607911E+05   -0.705775511231549935E+01    1
    0.640122890472412109E+01    0.572661757469177246E+02    0.123373675346374512E+01    0.963950318098068237E+01   -0.846350560884290899E+05   -0.705875511231551123E+01    1
    0.122026765346527100E+03    0.746613383293151855E+02    0.134913969039916992E+01    0.104183995127677917E+02   -0.846347916912375804E+05   -0.705975511231552222E+01    1
    0.119714856147766113E+02    0.171242594718933105E+02    0.171088564395904541E+01    0.719000154733657837E+01   -0.846346699122999853E+05   -0.706075511231553765E+01    1
    0.248747825622558594E+02    0.974755048751831055E+02    0.113835752010345459E+01    0.108038635253906250E+02   -0.846344910959416156E+05   -0.706175511231552999E+01    1
    0.180847513675689697E+03    0.782038927078247070E+02    0.102188503742218018E+01    0.115139145255088806E+02   -0.846335845250249113E+05   -0.706275511231550190E+01    1
    0.148018264770507812E+03    0.168187510967254639E+03    0.154545187950134277E+01    0.940273225307464600E+01   -0.846333816995067464E+05   -0.706375511231548359E+01    1
    0.142852437496185303E+03    0.465294837951660156E+02    0.162754511833190918E+01    0.762983661890029907E+01   -0.846328548425043991E+05   -0.706475511231546882E+01    1
    0.124260675907135010E+03    0.923469543457031250E+02    0.154461860656738281E+01    0.831995987892150879E+01   -0.846326911735241738E+05   -0.706575511231547804E+01    1
    0.736995935440063477E+02    0.139604222774505615E+03    0.127308607101440430E+01    0.863321882486343384E+01   -0.846316092784520879E+05   -0.706675511231549347E+01    1
    0.175247979164123535E+03    0.213011384010314941E+02    0.121764934062957764E+01    0.952588105201721191E+01   -0.846315336095670937E+05   -0.706775511231551956E+01    1
    0.189243555068969727E+02    0.762691259384155273E+02    0.127013814449310303E+01    0.114798681735992432E+02   -0.846315206697944523E+05   -0.706875511231552345E+01    1
    0.122960066795349121E+03    0.765983223915100098E+02    0.185866165161132812E+01    0.666008985042572021E+01   -0.846314973641890683E+05   -0.706975511231549092E+01    1
    0.276310443878173828E+01    0.191892540454864502E+03    0.143002498149871826E+01    0.115289692282676697E+02   -0.846309604720240895E+05   -0.707075511231549747E+01    1
    0.150144934654235840E+02    0.351298451423645020E+02    0.118914115428924561E+01    0.906826668977737427E+01   -0.846306246851691831E+05   -0.707175511231550757E+01    1
    0.139266359806060791E+03    0.717719316482543945E+02    0.121808028221130371E+01    0.116879920363426208E+02   -0.846305406268076040E+05   -0.707275511231550791E+01    1
    0.159574854373931885E+03    0.173717057704925537E+03    0.154988718032836914E+01    0.901427489519119263E+01   -0.846304584693926445E+05   -0.707375511231550114E+01    1
    0.114706695079803467E+03    0.577669143676757812E+02    0.173864841461181641E+01    0.114116241931915283E+02   -0.846302214355265605E+05   -0.707475511231550946E+01    1
    0.192223787307739258E+03    0.866940379142761230E+02    0.140198540687561035E+01    0.925368028879165649E+01   -0.846301491789025604E+05   -0.707575511231550625E+01    1
    0.141957759857177734E+03    0.138359248638153076E+03    0.173734498023986816E+01    0.742528170347213745E+01   -0.846300877953213203E+05   -0.707675511231548171E+01    1
    0.337258458137512207E+02    0.126588928699493408E+03    0.100901365280151367E+01    0.980323058366775513E+01   -0.846300425281074422E+05   -0.707775511231550514E+01    1
    0.709627985954284668E+02    0.824643373489379883E+01    0.141138339042663574E+01    0.118610449433326721E+02   -0.846299377447269217E+05   -0.707875511231553034E+01    1
    0.119659638404846191E+03    0.397573709487915039E+01    0.179757285118103027E+01    0.767434787750244141E+01   -0.846296918660131632E+05   -0.707975511231552090E+01    1
    0.741640329360961914E+01    0.165907859802246094E+03    0.127148389816284180E+01    0.100487889647483826E+02   -0.846294848205486196E+05   -0.708075511231552213E+01    1
    0.955819368362426758E+02    0.102399563789367676E+03    0.194168579578399658E+01    0.560194820165634155E+01   -0.846288321671067388E+05   -0.708175511231552246E+01    1
    0.183013880252838135E+03    0.210685729980468750E+02    0.118210113048553467E+01    0.975424432754516602E+01   -0.846287367344821396E+05   -0.708275511231552013E+01    1
    0.171598088741302490E+03    0.956398010253906250E+02    0.983429908752441406E+00    0.115165017843246460E+02   -0.846286004230184190E+05   -0.708375511231552402E+01    1
    0.293471097946166992E+02    0.113914430141448975E+03    0.174979162216186523E+01    0.577572745084762573E+01   -0.846285328231891908E+05   -0.708475511231548261E+01    1
    0.393907785415649414E+02    0.103239428997039795E+03    0.945216059684753418E+00    0.118999627232551575E+02   -0.846282636747576762E+05   -0.708575511231548649E+01    1
    0.143527352809906006E+03    0.701907873153686523E+02    0.131151378154754639E+01    0.990177708864212036E+01   -0.846279703413176758E+05   -0.708675511231549748E+01    1
    0.111865997314453125E+02    0.116369795799255371E+03    0.131125748157501221E+01    0.779254800081253052E+01   -0.846278069765380933E+05   -0.708775511231548361E+01    1
