   -0.390740004649036266E+01   -0.296339803074678398E+01   -0.621988172229728331E+01
   -0.346692424325494963E+01   -0.335481137015703279E+01   -0.607406576427848943E+01
   -0.383336022501578366E+01   -0.294055273717180832E+01   -0.534948882344543009E+01
   -0.361021821031304313E+01   -0.348292613180761945E+01   -0.441241856472341976E+01
   -0.349400203765451245E+01   -0.310818183503644541E+01   -0.430473518308862424E+01
   -0.378953478512602704E+01   -0.296059553002507592E+01   -0.425821405152261967E+01
   -0.374118156301300697E+01   -0.355613591909508919E+01   -0.394198453881234689E+01
   -0.357112133859742764E+01   -0.301050816451137404E+01   -0.385550832451962133E+01
   -0.355272265185496572E+01   -0.337666129425685746E+01   -0.380040675993689625E+01
   -0.400691622166219830E+01   -0.348239032619875388E+01   -0.372897160644234305E+01
   -0.400566961551618661E+01   -0.323194587194550298E+01   -0.360239522185398631E+01
   -0.381065159543546716E+01   -0.299950730584159952E+01   -0.356119526324963598E+01
   -0.394063265768203497E+01   -0.354087071205957304E+01   -0.352641397698606385E+01
   -0.394560027281694037E+01   -0.353253064385242066E+01   -0.342232079617660467E+01
   -0.389000707390307099E+01   -0.355447657934998107E+01   -0.337628330336388682E+01
   -0.381318464283507375E+01   -0.355581576326089799E+01   -0.335148518657906314E+01
   -0.355430686571388366E+01   -0.307016874493818293E+01   -0.333839488470538726E+01
   -0.362440271742475373E+01   -0.344816455758500462E+01   -0.332233010378870386E+01
   -0.400871105998645394E+01   -0.328298821123755324E+01   -0.324579125765662280E+01
   -0.399547133687139056E+01   -0.323755405059673773E+01   -0.324379791944202323E+01
   -0.365124768975249836E+01   -0.299867938687008895E+01   -0.319782582082322175E+01
   -0.374378943344702275E+01   -0.299314836767995684E+01   -0.318621800998852001E+01
   -0.390257878601584185E+01   -0.354007608539934715E+01   -0.313162771607637858E+01
   -0.397723795225363608E+01   -0.320363153015902569E+01   -0.311731906897643851E+01
   -0.393471053800593573E+01   -0.313248583123523083E+01   -0.308047496905821028E+01
   -0.400928770491789965E+01   -0.332525520189445079E+01   -0.306177250705762249E+01
   -0.397673561220102156E+01   -0.321384890495046260E+01   -0.298163589275242691E+01
   -0.385273821742524802E+01   -0.354138073657600794E+01   -0.294283420883759250E+01
   -0.370266482362211846E+01   -0.300264174056391919E+01   -0.293111837426794120E+01
   -0.366758601407688856E+01   -0.346720556844421202E+01   -0.286541560467938661E+01
   -0.392492564305955804E+01   -0.351212047514891079E+01   -0.278558975065777847E+01
   -0.354560605330520140E+01   -0.317865631396684156E+01   -0.277866582280529695E+01
   -0.378783290381100279E+01   -0.352753535853768874E+01   -0.277360105788745370E+01
   -0.392220590772976507E+01   -0.351220929096544365E+01   -0.275721735926877454E+01
   -0.397246058889663534E+01   -0.322963841933521367E+01   -0.269864681829304054E+01
   -0.382629350758599340E+01   -0.305285188657533091E+01   -0.261456358576335113E+01
   -0.391990117872852206E+01   -0.314135799833317986E+01   -0.260505276333572588E+01
   -0.361168202057550536E+01   -0.306014450150379425E+01   -0.258754967689238002E+01
   -0.364675839467485208E+01   -0.303651430123811750E+01   -0.257859713731947071E+01
   -0.376703535172661663E+01   -0.302884754347542007E+01   -0.256417408734312868E+01
   -0.362711564488570382E+01   -0.340919733269521563E+01   -0.256162577711052908E+01
   -0.358483985165178876E+01   -0.309678253505593215E+01   -0.254136570905494041E+01
   -0.368570300527925010E+01   -0.346450513802800586E+01   -0.250930692609302097E+01
   -0.376082062721252441E+01   -0.303031861782073975E+01   -0.250292312096885672E+01
   -0.381738957073475582E+01   -0.305602354263449660E+01   -0.245151807131927368E+01
   -0.391906524546663970E+01   -0.349496343694739320E+01   -0.242553361937221368E+01
