    0.164888391996989014E-01   -0.294195266718936921E+00   -0.963838436017524458E+01
   -0.509216201142523417E+00    0.422545357559709345E-01   -0.698865636173427518E+01
    0.117967169333435518E+01    0.165372014948015611E+01   -0.690165271726362040E+01
   -0.137205290773901467E+01    0.195039289547983330E+01   -0.608718336279330163E+01
    0.216274139306648472E+01    0.489431838773793615E+01   -0.605514285145021969E+01
    0.921171802017304309E+00    0.612382048321568284E+00   -0.558409775481776283E+01
   -0.135778165691218344E+01    0.185858848645473529E+01   -0.558168674797448272E+01
   -0.135168408254901617E+01    0.181511892671249342E+01   -0.554465273867838970E+01
    0.149259053504592387E+01    0.245721235877439792E+01   -0.550443241223652890E+01
    0.761531977314441555E+00    0.812990223197531670E+00   -0.548852936493457388E+01
    0.606516856255192138E+00    0.138568190946099179E+00   -0.541242603146992796E+01
   -0.104572188155895329E+01    0.119090912500242307E+01   -0.513316457531387371E+01
    0.420774408218780316E+00   -0.412697805310360266E-01   -0.510190308780391799E+01
   -0.261951225449449154E+00    0.255797789833045464E+00   -0.509613162680248788E+01
   -0.822388035494805436E+00    0.807172370419964480E+00   -0.503327797800607790E+01
   -0.547320354632070405E+00    0.459117329106216943E+00   -0.494006810998465085E+01
    0.181118979904175248E+01    0.307545773977144954E+01   -0.485850981628121925E+01
    0.119472392379601278E+01    0.121032448484030386E+01   -0.474858695817198484E+01
   -0.101576994572410761E+00    0.198283639650057353E+00   -0.474658433602213137E+01
   -0.276647667072705161E+00    0.250194055957486228E+00   -0.464561314166691020E+01
   -0.982079482259869074E+00    0.881489505173681742E+00   -0.461738311423883552E+01
   -0.757981362635895550E+00    0.452059872737457624E+00   -0.459053242704943543E+01
    0.168934093920387340E+01    0.265255076654891120E+01   -0.452824740290496397E+01
   -0.102067747634585260E+01    0.110067491425455355E+01   -0.442996898282219398E+01
   -0.266491803929207904E+00    0.238781021281977424E+00   -0.441844859430900172E+01
   -0.837399449088103154E-01   -0.171993330526131416E+00   -0.437879665005084373E+01
   -0.952070453427750429E+00    0.981741924198134441E+00   -0.437764492174603514E+01
    0.330227170639599166E+00    0.305149778754342904E+00   -0.429410858425192465E+01
   -0.330754812346786053E+00   -0.492039632288765461E-01   -0.428639030458651504E+01
   -0.161786283226187599E+00    0.196418494256047182E+00   -0.424803886225207350E+01
   -0.844126940246660240E+00    0.803454645601251016E+00   -0.422716433574185846E+01
    0.224027580972996354E+01    0.485577002638839694E+01   -0.419732559464655086E+01
    0.649503508958674480E+00    0.221179095280642279E+00   -0.414992196377995981E+01
    0.223724134650187700E+01    0.484565909415783302E+01   -0.407765492700662602E+01
    0.156505724452026040E+01    0.225622174292089550E+01   -0.405123503605539792E+01
    0.155073024990219910E+01    0.221147682327581752E+01   -0.403930898177828190E+01
   -0.100831297586411317E+01    0.101207869397639172E+01   -0.403545209005398053E+01
    0.179179751627293715E+01    0.302879292006625533E+01   -0.393008304881577164E+01
    0.152754498231063351E+01    0.214308949993619713E+01   -0.389987153624080563E+01
    0.847443293228378636E+00    0.914550104805311292E+00   -0.388017556345538317E+01
   -0.949132247753892599E+00    0.873369851345803028E+00   -0.387464349910958727E+01
   -0.957074993347203140E+00    0.898993092054626075E+00   -0.385904066245725152E+01
    0.962592021444801382E+00    0.112283108791700847E+01   -0.385271486798095664E+01
    0.719626355853673516E+00    0.711886177221494165E+00   -0.384314394341303300E+01
   -0.860527632322741098E+00    0.680296215074087662E+00   -0.382410663871081624E+01
   -0.943309909513794231E+00    0.897826278118819765E+00   -0.378284171812516323E+01
    0.216844093310098796E+01    0.454773054148144773E+01   -0.374936125740934267E+01
   -0.131502997283535095E+00   -0.139666721497530233E+00   -0.374393565226048430E+01
   -0.506228100950512960E+00    0.376747188916436215E+00   -0.372027333016682515E+01
    0.183663829361067865E+01    0.354701901300024858E+01   -0.371987046987833869E+01
    0.140452588820773094E+01    0.216044328166947164E+01   -0.368865912318197120E+01
    0.724323841794110024E+00    0.335910151843062721E+00   -0.363808268412578828E+01
    0.224296430989111784E+01    0.488771915441493832E+01   -0.359471775033428376E+01
    0.213674398038863789E+01    0.441461810311694336E+01   -0.357400058405753418E+01
    0.165130130736027603E+01    0.290351647864465079E+01   -0.354720587842116464E+01
   -0.794162459905296103E+00    0.687721303341310097E+00   -0.354423012006187044E+01
   -0.676426690685209664E+00    0.373021779862768632E+00   -0.352496031448064073E+01
   -0.712570204512604555E+00    0.432307542004947365E+00   -0.350214815874420049E+01
    0.129535076874316868E+01    0.149329940370487790E+01   -0.349621124081157930E+01
   -0.627946071771442682E+00    0.483494283931938718E+00   -0.344548024636757821E+01
    0.444984927617174897E+00    0.210142393669059402E-01   -0.344084779523654927E+01
    0.188982215860939107E+01    0.373382861666204668E+01   -0.342918628596772068E+01
    0.527836031005950446E+00    0.457308186615876799E+00   -0.341621170904190929E+01
    0.316799671312864461E+00    0.271069756990483413E+00   -0.338087543500318111E+01
    0.145638641825878423E+01    0.194298158782310004E+01   -0.337953048793167188E+01
   -0.738345400163744614E+00    0.486316922831282028E+00   -0.336802407085641597E+01
   -0.276110630223094233E-01    0.152117711342451223E+00   -0.334682840788098979E+01
    0.495153828794111739E+00    0.696073348226331490E-01   -0.333735142136606555E+01
   -0.690020376933731860E+00    0.544394250265671786E+00   -0.332219532062586431E+01
   -0.812125373849157839E+00    0.640907611544433209E+00   -0.331854337269375277E+01
    0.628509570622561853E-01   -0.151448042628191004E+00   -0.329311104019445988E+01
   -0.230928420181287564E+00   -0.795515921922218538E-01   -0.328088165686839428E+01
    0.222799307018352089E+01    0.483124809832499658E+01   -0.326902927905075025E+01
    0.776405503122962415E+00    0.423443248732540134E+00   -0.326707640639975905E+01
   -0.212154608680083179E+00    0.178011061607844745E+00   -0.323825825995345040E+01
    0.918379199549201886E-01    0.163361449352981580E+00   -0.322500351310039557E+01
   -0.790024022744190368E+00    0.636586544412568678E+00   -0.321968273607083910E+01
    0.170836948912052300E+01    0.308272716592089147E+01   -0.319797939703798839E+01
   -0.781261035606436671E+00    0.620629023642759847E+00   -0.318341808407636639E+01
    0.157574704285295741E+01    0.231458954180147103E+01   -0.316697696739707446E+01
    0.133576859674656490E+01    0.160992777542620935E+01   -0.315253170662232929E+01
   -0.275200102428786231E+00   -0.457692433959033806E-01   -0.310246575959479243E+01
   -0.692863311476427768E+00    0.433267060544226368E+00   -0.308474007039337694E+01
    0.133518778607788136E+01    0.161046664390942151E+01   -0.307969403877546410E+01
    0.229662212466581472E+00    0.210202830320973533E+00   -0.307272558478231250E+01
   -0.385198872486008703E+00    0.410332178318668639E-01   -0.307106982122866334E+01
   -0.367365578199611242E+00    0.244333705142457447E+00   -0.306600474858463379E+01
   -0.595754493499034865E+00    0.426897759768676721E+00   -0.306446301206841776E+01
    0.214518369765212036E+01    0.473418147144194457E+01   -0.306358436528061384E+01
    0.362457774808823352E+00   -0.315776926799502533E-01   -0.306183890379704815E+01
   -0.738600761956012875E+00    0.526945088187805055E+00   -0.305727653931339693E+01
    0.164550287590745192E+01    0.286876284354443634E+01   -0.301145140522327059E+01
    0.254723935436146576E+00   -0.914361797799436715E-01   -0.299904512966680636E+01
   -0.715010619670829684E+00    0.532964002782920332E+00   -0.298845384609380194E+01
    0.142369184449339059E+01    0.185973543574521472E+01   -0.297386271692572013E+01
    0.199422237443137362E+01    0.383673291793667204E+01   -0.295380063921740632E+01
   -0.700947305762475104E+00    0.467120550598117745E+00   -0.295181756361406400E+01
   -0.580331713680121375E+00    0.402929354863057476E+00   -0.293495724391847723E+01
    0.169960512118249696E+01    0.273228695929315890E+01   -0.293462405074868204E+01
    0.200077950954437256E+01    0.386414408683776855E+01   -0.293295243094932090E+01
    0.121425472922387367E+01    0.130584067632221590E+01   -0.288762009144405196E+01
   -0.679699657008790759E+00    0.487208151862769334E+00   -0.288497826682284453E+01
    0.588016140877104299E+00    0.180987865442855167E+00   -0.288481460157900305E+01
   -0.648179140230670470E+00    0.379298062960071292E+00   -0.288326980425835933E+01
   -0.187059833033051959E-01   -0.134999369894720722E+00   -0.286970474039242074E+01
   -0.372241833396441457E+00    0.399662907416100666E-01   -0.285519813192984584E+01
    0.413417000688280467E+00    0.329006232310194768E+00   -0.284340713377753262E+01
    0.199705518951095407E+01    0.412421468055864082E+01   -0.284331788916860972E+01
   -0.613260273338241291E+00    0.331959331740653951E+00   -0.279734408308229288E+01
    0.179486939720818306E+01    0.336858239014363470E+01   -0.279348879846623444E+01
    0.117985537977219224E+01    0.155819755196825405E+01   -0.279255920019980275E+01
   -0.665465632465403800E+00    0.455286181963949765E+00   -0.278925529804437389E+01
    0.149150908556648165E+01    0.238408267657630457E+01   -0.278507425254372176E+01
   -0.173451459256536822E+00   -0.880570903371964420E-01   -0.277275333553725156E+01
    0.243602093621769100E+00   -0.883095501784865178E-01   -0.275223522967755496E+01
    0.148980173796716642E+01    0.206170825970190652E+01   -0.273002000069707851E+01
    0.575044733419431964E+00    0.490328199276207854E+00   -0.272945522910219696E+01
    0.861031042014008818E-01   -0.129872245164150968E+00   -0.271995183341530478E+01
    0.165185322651689415E+01    0.257719043030989781E+01   -0.271797628280386050E+01
    0.115143321275122812E+01    0.148970711732815708E+01   -0.270953735594036438E+01
    0.169799596277663767E+01    0.273412499001357823E+01   -0.270924471830319469E+01
    0.135500844365696693E+01    0.199653886722635843E+01   -0.270176661670936014E+01
   -0.772169168783634063E-01   -0.117838574152468567E+00   -0.269306569989387334E+01
   -0.274047792410062385E+00   -0.283295475207250291E-01   -0.269301026223005291E+01
    0.100149178304670627E+01    0.116694382728333323E+01   -0.268822597487929027E+01
    0.112035885127662826E+01    0.141869037795894037E+01   -0.268726728154523009E+01
    0.108331630471147822E+01    0.133701790733335546E+01   -0.267832562854164991E+01
   -0.279705682610681627E+00    0.179801142702330274E+00   -0.266920930653980060E+01
    0.142950677519536207E+01    0.220087393658567443E+01   -0.266145837028285115E+01
    0.147468399178012177E+01    0.201867058065835003E+01   -0.265962054432998229E+01
    0.191285160253869257E+01    0.379390399393974498E+01   -0.265317299052877464E+01
    0.181939823364272169E+01    0.316998600788848606E+01   -0.263768837094921382E+01
   -0.617096915935816170E+00    0.366073845156787314E+00   -0.263671374633654798E+01
   -0.621039032591268914E+00    0.389686219173299264E+00   -0.262936493758485756E+01
    0.990456060323285925E-01    0.144537732212858927E+00   -0.262687413847189610E+01
    0.218321607239676752E+01    0.487671461197690803E+01   -0.261621648779603522E+01
   -0.286742444604040969E+00   -0.144245664073059388E-01   -0.258974710612611947E+01
    0.146101914653918641E+00    0.157622580585546679E+00   -0.258627886506147631E+01
    0.614368724588616466E+00    0.533437155723730072E+00   -0.258194414473609424E+01
    0.173058528313179316E+01    0.285199946012105876E+01   -0.257653791932914977E+01
    0.169541722033791409E+01    0.301856489298325315E+01   -0.256081652999285092E+01
    0.208656404291186615E+01    0.423706007792426398E+01   -0.254226366250606883E+01
   -0.520380914959528873E+00    0.318616246661628466E+00   -0.254023288844526940E+01
    0.190925619569311245E+01    0.351436812216087979E+01   -0.253999479950652018E+01
    0.850174449946226929E+00    0.881431700033237675E+00   -0.253895733950891200E+01
   -0.576527159518657406E+00    0.310286040401788199E+00   -0.253426794696541524E+01
    0.206824552521831073E+01    0.415976534692486766E+01   -0.253058133816301467E+01
   -0.391029217986038624E+00    0.229622578661336618E+00   -0.252353862848460464E+01
   -0.441403146983855521E+00    0.260664374014809574E+00   -0.251097079626283826E+01
    0.195702582879095832E+01    0.370400309519941118E+01   -0.250216310163911304E+01
   -0.401425222865319675E+00    0.879477559073293946E-01   -0.249973545972419764E+01
    0.158342160305437574E+00   -0.108491020875190358E+00   -0.249230237747347028E+01
    0.343183931484273508E+00    0.260932094466594933E+00   -0.248079668114317187E+01
    0.222021517250283296E+01    0.482983325520043394E+01   -0.247939104082529926E+01
    0.114303435035923329E+01    0.115035955504296972E+01   -0.245930234382568935E+01
   -0.420825387996424993E+00    0.111157730827578405E+00   -0.245350403712836274E+01
    0.434719373951184096E+00    0.335028980938202992E+00   -0.245254538504716990E+01
   -0.527728836994074690E+00    0.312158935663775949E+00   -0.244726310705834438E+01
    0.210867477333374076E+01    0.433627538907310850E+01   -0.244431125810636463E+01
    0.187389180606458972E+01    0.364074140975981386E+01   -0.243478367810546725E+01
    0.547984085002308774E+00    0.449243242048300573E+00   -0.242312777708129978E+01
    0.186509007787476921E+01    0.360783189400863158E+01   -0.241947728315067501E+01
   -0.538094934909075562E+00    0.267658028108709090E+00   -0.241364505607407542E+01
    0.148309491330488541E+01    0.234658218426176113E+01   -0.239462358315569279E+01
   -0.756820496792780517E-01   -0.105488205627780829E+00   -0.239399125428949944E+01
   -0.426009157029031194E+00    0.123214500660610682E+00   -0.237303326230383593E+01
   -0.461814663857359697E+00    0.166048015877938937E+00   -0.235991998156022609E+01
    0.189630007561489755E+01    0.347132050140253234E+01   -0.235670414394072170E+01
   -0.532513491679032391E+00    0.280367096536639160E+00   -0.234962385768038340E+01
    0.617064008897702188E+00    0.528720059196072789E+00   -0.233562141935542922E+01
    0.137105533704241278E+01    0.173181236128032268E+01   -0.232750122984196128E+01
   -0.285831728131592300E+00   -0.272255453007019810E-03   -0.232530464034839879E+01
    0.105753597344198536E+01    0.966198952211714257E+00   -0.231928859169923163E+01
