

    0.157015056129558770E-98    0.450100934186117286E+03    0.178804063454566897E+01    0.169899232109801535E+01
    0.191253115496429699E-98    0.449702422059943899E+03    0.371893766718383034E+00    0.163649285776819031E+01
    0.398380966651339770E-98    0.448230800085247267E+03   -0.810878737821928652E+00   -0.828531251049766659E+00
    0.401136719437641132E-98    0.448213012954594376E+03   -0.110151171684265137E+01    0.269552290439605713E+01
    0.595798604440304896E-98    0.447417812189552023E+03    0.752212715255873299E+00    0.206130886546029490E+01
    0.614229728901454537E-98    0.447352879566496028E+03    0.869426255984137697E+00   -0.739622610012507842E+00
    0.371790969078117771E-97    0.443747783828935326E+03   -0.247069357013499147E+01    0.465578200622996086E+01
    0.128608640746811387E-96    0.441261729212623379E+03   -0.229288262646839502E+01    0.380890544805425613E+01
    0.144411097029873558E-96    0.441025949067983845E+03    0.133215680748057341E+01    0.325923815735908917E+01
    0.183157794688671221E-96    0.440546581118746644E+03    0.478680729866027832E+00    0.171238005161285400E+01
    0.387000732731462090E-96    0.439046424040688578E+03   -0.613416393485090694E+00    0.184910043333371377E+01
    0.117468739584470521E-95    0.436821762523286282E+03    0.516243820175930068E+00   -0.121057343039219756E+01
    0.463827311522895866E-95    0.434071082408461393E+03   -0.814086794853210449E+00    0.212473809719085693E+01
    0.632618624399503330E-95    0.433446371524533618E+03    0.191926646111960153E+01    0.221430455497049472E+01
    0.290055533783056896E-94    0.430396792040591947E+03   -0.113934426186030890E+01    0.274938616806604585E+01
    0.335686948792272275E-94    0.430100578790218378E+03    0.184361567722679531E+01    0.486294950947531568E+01
    0.137380305889008836E-93    0.427278260584758641E+03   -0.148001551628112793E+01    0.749999284744262695E+00
    0.210729422285514423E-93    0.426418616752078321E+03    0.116955758176215241E+01   -0.922054674181014278E-01
    0.222354186166786124E-93    0.426307223568097129E+03   -0.180953145027160645E+01    0.184171378612518311E+01
    0.258133135011451009E-93    0.426004815697503091E+03    0.238784134387969971E+01    0.424893975257873535E+01
    0.950150129482063723E-93    0.423394526649220666E+03   -0.122158503611941027E+01    0.543485031286010667E-01
    0.276789103100232012E-92    0.421252084758405772E+03   -0.683605670928955078E-02   -0.144775271415710449E+01
    0.412295922832563704E-92    0.420451113767863887E+03   -0.935464348493827202E+00   -0.561846029156799709E+00
    0.997700805800575076E-92    0.418679689594363481E+03    0.238724291324615479E+01    0.425873637199401855E+01
    0.175924322166077819E-91    0.417541318453781628E+03   -0.221707642078399658E+01    0.350680768489837646E+01
    0.636387070769523624E-91    0.414965812323417993E+03   -0.245948988357354370E+01    0.465082428990042374E+01
    0.162592262028664271E-90    0.413085764883578520E+03    0.866624223138723337E+00   -0.686060550447079365E+00
    0.302062743407440278E-90    0.411842986586695702E+03   -0.225919902324676514E+01    0.370648562908172607E+01
    0.389001267838555432E-90    0.411333090891865481E+03   -0.193377792835235596E+01    0.233571827411651611E+01
    0.891124770810207248E-90    0.409671287193049409E+03   -0.193380186971762003E+01    0.233877401540797436E+01
    0.131784050978893098E-89    0.408884756700591140E+03   -0.113352990303670298E+01    0.269871615663555353E+01
    0.426996745572197124E-89    0.406529533128376215E+03    0.801004767417907715E+00   -0.783962011337280273E+00
    0.583267403195020094E-89    0.405901794414018639E+03    0.185477413292249871E+01    0.201814538860691606E+01
    0.500459186786275629E-88    0.401598863624470255E+03   -0.532855599307129779E+00    0.169265715429457231E+01
    0.636813944139101639E-88    0.401112960662578189E+03    0.997318770947260624E+00   -0.421534894525041892E+00
    0.140245047065205351E-87    0.399529963082105439E+03    0.246274040152351148E+01    0.465929737003873790E+01
