

    0.436957391764093182E-05    0.169138202196751838E+06    0.736928365885670615E+02    0.175735541122809451E+03    0.417011000465734305E+00    0.544633364977845336E+01
    0.447183692397971590E-05    0.169138133706996625E+06    0.835835355331562369E+02    0.167864457242290484E+03    0.260138419257277209E+00    0.754916831743616346E+01
    0.455934581755894877E-05    0.169138072725008387E+06    0.614969423854402706E+02    0.164843316737283487E+03    0.457388213466103311E+00    0.105619905893372845E+02
    0.452561363421875604E-05    0.169138065354735067E+06    0.792001118767158800E+02    0.175668546888930223E+03    0.306957016887685896E+00    0.637693471986958471E+01
    0.467258911920753575E-05    0.169137979212201695E+06    0.711919474641282051E+02    0.159176028301692156E+03    0.549404833489508415E+00    0.975234393183962212E+01
    0.474039957812407965E-05    0.169137928173783410E+06    0.614791193392194799E+02    0.169313430767737145E+03    0.486837302355368262E+00    0.386496084502090520E+01
    0.487093468289794095E-05    0.169137851622733142E+06    0.841882352872986246E+02    0.173280426456277979E+03    0.154215854649444817E+00    0.982231403422202121E+01
    0.481958421441211044E-05    0.169137850596878096E+06    0.695716899320478603E+02    0.180893215332784450E+03    0.364877567792713908E+00    0.936293392659496249E+01
    0.490835446189126010E-05    0.169137791872488422E+06    0.638392332696732225E+02    0.167006917663475775E+03    0.789248112908114585E+00    0.934883504783202213E+01
    0.489500787002853622E-05    0.169137775095989695E+06    0.698734099399267166E+02    0.160023256195470054E+03    0.158286187438990006E+00    0.797647967538595548E+01
    0.503931702307461407E-05    0.169137694764411746E+06    0.689797947991216489E+02    0.161404271491034734E+03    0.258745017702023183E+00    0.391026046596023136E+01
    0.525569298410376015E-05    0.169137588459578721E+06    0.646418344502689024E+02    0.163249156920264369E+03    0.156692113940470890E+00    0.713646091778881875E+01
    0.543320833832938008E-05    0.169137499801463186E+06    0.836383784896195550E+02    0.166075972479528872E+03    0.219416182913653335E+00    0.907679955105456493E+01
    0.549381314486450645E-05    0.169137455393715645E+06    0.721290864145562409E+02    0.177972545940925812E+03    0.549129662234742022E+00    0.775809644395604536E+01
    0.556152745704557969E-05    0.169137408671060024E+06    0.682517871560696818E+02    0.170378598774308642E+03    0.132500442072360586E+00    0.602961362491963015E+01
    0.560990474723013867E-05    0.169137369126943289E+06    0.817375384094742969E+02    0.172137245074462726E+03    0.124470521741199547E+00    0.107727767357755155E+02
    0.561935605095516301E-05    0.169137343538050307E+06    0.794378784995303846E+02    0.176163454539296993E+03    0.569294326583340449E+00    0.750526077646730805E+01
    0.597854278973047329E-05    0.169137197396264179E+06    0.742734353832605620E+02    0.181044056442221887E+03    0.393517348752747631E+00    0.112860671217684523E+02
    0.666440341672635679E-05    0.169136957966877671E+06    0.867275316132202931E+02    0.174190436152802022E+03    0.284695986335441353E+00    0.999365678930749723E+01
    0.666711342071207355E-05    0.169136934931543481E+06    0.714459482459753588E+02    0.165435455003769732E+03    0.246070826377466800E+00    0.368901747747115571E+01
    0.666712486724933153E-05    0.169136912705887516E+06    0.619931459426879883E+02    0.168454265594482422E+03    0.541197180747985840E+00    0.378312027454376221E+01
    0.689898543977874319E-05    0.169136822112364374E+06    0.805136945589762405E+02    0.161683172776529773E+03    0.346918110762886422E+00    0.101531303185665251E+02
    0.713818369472588272E-05    0.169136731722149299E+06    0.790381436876406838E+02    0.168360206119313489E+03    0.258314799315934929E+00    0.668892635504081312E+01
    0.748195953517526040E-05    0.169136615427190845E+06    0.814489899817651235E+02    0.163987724126136413E+03    0.444920003780874374E+00    0.937720931469035790E+01
    0.806322724670337202E-05    0.169136443566665461E+06    0.659292090387360759E+02    0.177857224430932035E+03    0.227185403066618580E+00    0.908021449966947358E+01
    0.883128875405241960E-05    0.169136239370290190E+06    0.625951955360147139E+02    0.167108578688896927E+03    0.678391500193649244E+00    0.905962946856154794E+01
    0.107824154661093641E-04    0.169135817916760221E+06    0.815182896751806112E+02    0.170878671549037307E+03    0.185257600534444761E+00    0.960005150223209469E+01
    0.108860295065425514E-04    0.169135776567216177E+06    0.678034425409361035E+02    0.177222999117840573E+03    0.413196167868529307E+00    0.696353358386772214E+01
    0.112294812946266188E-04    0.169135692220378114E+06    0.815712560247717136E+02    0.165920560793589601E+03    0.508059090893293486E+00    0.919126172549624343E+01
    0.116666230585507466E-04    0.169135593619242776E+06    0.833967979860947963E+02    0.170726962605834927E+03    0.495442297858607994E+00    0.108123851356075509E+02
    0.117285459060840281E-04    0.169135560809707909E+06    0.711818899737248501E+02    0.173829132741921427E+03    0.303533737172855311E+00    0.552356253708056943E+01
    0.119214382891657671E-04    0.169135505962235882E+06    0.754010435982546738E+02    0.166692979400738182E+03    0.324751375899979322E+00    0.539620172155117128E+01
    0.124813970449920546E-04    0.169135391938047309E+06    0.749201430412353204E+02    0.165477050270932978E+03    0.838290887850504873E+00    0.437884944189356684E+01
    0.131281460022874444E-04    0.169135268677473505E+06    0.652094200659624761E+02    0.177625527458643091E+03    0.268643988299764269E+00    0.109785502999330031E+02
    0.132382944480884676E-04    0.169135229744753451E+06    0.668206960266493297E+02    0.170977409025056659E+03    0.374354025368527910E+00    0.366885902442296530E+01
    0.133102533206661536E-04    0.169135196680650231E+06    0.818640002426891584E+02    0.175296947138537433E+03    0.286517415910212958E+00    0.940215744128199660E+01
    0.146267371122937172E-04    0.169134985825431242E+06    0.720686584690222105E+02    0.175563128659894744E+03    0.465621973703048031E+00    0.626075678185269346E+01
    0.147587830855254336E-04    0.169134945628796966E+06    0.759079075258642462E+02    0.165497928466971388E+03    0.591339165785716658E+00    0.117972933642724147E+02
    0.154431811832916104E-04    0.169134832748195622E+06    0.759256018480316470E+02    0.160940865282264895E+03    0.237035931321177534E+00    0.112525581224023679E+02
    0.154945064820844230E-04    0.169134803890009323E+06    0.753424798224263412E+02    0.170570684993204850E+03    0.166620777618203236E+00    0.869244271810601532E+01
    0.153384268806087097E-04    0.169134801916387252E+06    0.676146195104647916E+02    0.160736932708401952E+03    0.221914986913014062E+00    0.104686785646635343E+02
    0.160253843603645095E-04    0.169134692068670935E+06    0.647499186978322285E+02    0.161649405570694654E+03    0.257678019582405216E+00    0.100532325798273163E+02
    0.213330974450459362E-04    0.169134097674949124E+06    0.711237439297027692E+02    0.169533021611841917E+03    0.166548874989859874E+00    0.786687841514549824E+01
    0.216996393722954678E-04    0.169134041380918381E+06    0.792059276754380477E+02    0.170691253210098751E+03    0.384404881039485891E+00    0.691927131756305158E+01
    0.218805375938503570E-04    0.169134002554884704E+06    0.659688908296957663E+02    0.167046555785282948E+03    0.175653340371853650E+00    0.922672367401732707E+01
    0.223798337152343825E-04    0.169133935207211587E+06    0.670903684359437875E+02    0.177169280954646581E+03    0.310487861141987509E+00    0.915460506984273437E+01
    0.239888061553861303E-04    0.169133774130912265E+06    0.753604231344822466E+02    0.175573433887195250E+03    0.438344492980462297E+00    0.758020826665322289E+01
    0.238308210545759114E-04    0.169133765123822377E+06    0.638502743183200181E+02    0.171298624991274409E+03    0.314532273665504625E+00    0.581849695316675053E+01
    0.236793366938064529E-04    0.169133755655493762E+06    0.670041807818644344E+02    0.175970687832461493E+03    0.251810214251928899E+00    0.929259140700866304E+01
    0.256216595803621847E-04    0.169133575762726046E+06    0.717680495467586610E+02    0.166720573665495721E+03    0.166316850830200230E+00    0.914386229875415957E+01
    0.261019984393462112E-04    0.169133516392886173E+06    0.768726631134171612E+02    0.163096311617787507E+03    0.534075338498907759E+00    0.931231664162302408E+01
    0.305462366129426605E-04    0.169133179711443372E+06    0.738548775910962831E+02    0.174285848084271578E+03    0.372648550688476410E+00    0.685427628269606437E+01
    0.302159850452868324E-04    0.169133179230020673E+06    0.788178761497737810E+02    0.174252445132123626E+03    0.512756194318134018E+00    0.113233039203206189E+02
    0.302513329871343588E-04    0.169133154669481009E+06    0.674155724758882258E+02    0.160079421555254044E+03    0.382247485931967890E+00    0.845729632727452696E+01
    0.302380924396406936E-04    0.169133133322819951E+06    0.630408427290003246E+02    0.171105784934462434E+03    0.334940575159236142E+00    0.105644400195126273E+02
    0.299090043999522224E-04    0.169133132986363838E+06    0.807827453701707441E+02    0.167553284129621147E+03    0.427559712682879234E+00    0.875709369431631046E+01
    0.306376171930557352E-04    0.169133062626164756E+06    0.796742964529439490E+02    0.173113944851548212E+03    0.556741880526815947E+00    0.831988436832149603E+01
    0.305720837374400892E-04    0.169133044686497713E+06    0.684264966786834066E+02    0.172053845544053218E+03    0.208259426675426157E+00    0.782172133013359261E+01
    0.314488264173686278E-04    0.169132965915535053E+06    0.659405719726020294E+02    0.161971729325336042E+03    0.675317576837382805E+00    0.858919383246571932E+01
    0.313141268817267087E-04    0.169132952277978475E+06    0.787983282355656343E+02    0.174590499789844586E+03    0.285525560860345251E+00    0.971550432074863579E+01
    0.311575704135219042E-04    0.169132940079930588E+06    0.776430623723263693E+02    0.172221061150117237E+03    0.631489279740727438E+00    0.106180415878759344E+02
    0.318957213170447009E-04    0.169132871028456022E+06    0.636490407730801451E+02    0.173199440508335954E+03    0.497278075170610734E+00    0.557419472146721162E+01
    0.325789624299961032E-04    0.169132806416467763E+06    0.736899180606109496E+02    0.161712583327760399E+03    0.364745358191051805E+00    0.119184770853163364E+02
    0.341654409592682070E-04    0.169132689098487375E+06    0.654831614934082324E+02    0.160880090688336111E+03    0.570454594154207850E+00    0.748423748172101444E+01
    0.339715621457153163E-04    0.169132678258000669E+06    0.796086286749863774E+02    0.165696124143542079E+03    0.482950588130078295E+00    0.100674049399525352E+02
    0.342043601259309476E-04    0.169132642377062730E+06    0.742544295978976692E+02    0.162580720872781740E+03    0.396409204609031729E+00    0.707844529539396650E+01
    0.350570831745985087E-04    0.169132570905728964E+06    0.804243815049635629E+02    0.165359197894683348E+03    0.318190748642461330E+00    0.116459951957612873E+02
    0.359487881709835252E-04    0.169132498448118567E+06    0.627570791504239196E+02    0.172489289672876936E+03    0.638268195865493326E+00    0.724455248509417338E+01
    0.360129019067931052E-04    0.169132472662124987E+06    0.710121971648278105E+02    0.162027928460273301E+03    0.680197380533161255E+00    0.921786671140224811E+01
    0.370420893113424153E-04    0.169132394084793690E+06    0.792412609416448532E+02    0.165201846097558956E+03    0.358195834070772157E+00    0.974540032134196643E+01
    0.366458445249230423E-04    0.169132393372123188E+06    0.640552253784743044E+02    0.168645849104890033E+03    0.253848557716215451E+00    0.929532952424687053E+01
    0.398917965193969158E-04    0.169132201408575929E+06    0.735937462945051379E+02    0.165594277840036540E+03    0.194352637151610524E+00    0.118662969760946080E+02
    0.409615525516521074E-04    0.169132126259988989E+06    0.815480177005990896E+02    0.168851760567446149E+03    0.391224831643821325E+00    0.103742976223903050E+02
    0.406841620732800003E-04    0.169132117627778032E+06    0.647029495131569803E+02    0.164064166572646911E+03    0.655990902192408409E+00    0.418676769846979635E+01
    0.404883885668989421E-04    0.169132105052850820E+06    0.726752996444702148E+02    0.163540303707122803E+03    0.490922212600708008E+00    0.117627768516540527E+02
    0.452884630883342918E-04    0.169131858756446338E+06    0.634063917418803982E+02    0.168590356681243804E+03    0.108575897418157319E+01    0.630632473001697047E+01
    0.474483571460187700E-04    0.169131743355065060E+06    0.762336676165150493E+02    0.165678940703672794E+03    0.409035250491017743E+00    0.701339472983002210E+01
    0.493179593673077321E-04    0.169131643840041914E+06    0.795801596258067150E+02    0.172270899576602204E+03    0.298054377213658239E+00    0.100969681555845945E+02
    0.506101929645222888E-04    0.169131569888427854E+06    0.733966598586730470E+02    0.165875145784544543E+03    0.218675182200119611E+00    0.956613235283432672E+01
    0.516315599025626620E-04    0.169131507705978554E+06    0.648627227820219190E+02    0.170312741236904685E+03    0.298070883603794468E+00    0.113356035016464993E+02
    0.516821808184283972E-04    0.169131483523865230E+06    0.723173301513404141E+02    0.165939387204227728E+03    0.206783382895011164E+00    0.118759488473218635E+02
    0.518873200296515760E-04    0.169131453378867387E+06    0.788153559356830442E+02    0.172317002686901674E+03    0.408192762356611061E+00    0.840277099880647782E+01
    0.572319384461765436E-04    0.169131235081320949E+06    0.631848615278001304E+02    0.169081473428866843E+03    0.458430682230865638E+00    0.573927925603032563E+01
    0.575005570216740404E-04    0.169131203494042566E+06    0.635489701089551033E+02    0.164767196198080882E+03    0.857572932723449255E+00    0.570564032579396052E+01
    0.575044027970647017E-04    0.169131181138059997E+06    0.635121356221022069E+02    0.169486786402679769E+03    0.121307869225347464E+01    0.556889851226823929E+01
    0.613739764427090068E-04    0.169131028667050559E+06    0.633501910626979381E+02    0.168861491643088470E+03    0.368962706884606195E+00    0.721010730798317567E+01
    0.626124654103320754E-04    0.169130966487873578E+06    0.628013486231184572E+02    0.171194673197674575E+03    0.582012796967276258E+00    0.728398196658858232E+01
    0.630305543406778644E-04    0.169130930955227144E+06    0.646588434110010155E+02    0.164161095820278206E+03    0.725173057537376597E+00    0.816242687279281398E+01
    0.638387751831756735E-04    0.169130883250667161E+06    0.760872516819171949E+02    0.173109268704871766E+03    0.485230851987332124E+00    0.730328462903172149E+01
    0.645291599182813811E-04    0.169130839515552623E+06    0.641653004969989524E+02    0.168116509205793278E+03    0.370999995920263392E+00    0.593256699079685834E+01
    0.639096725443007147E-04    0.169130836586317280E+06    0.729593867281972734E+02    0.164457706864927530E+03    0.389288371931051258E+00    0.581070178241852187E+01
    0.634067364070854667E-04    0.169130830165318417E+06    0.683292546374021157E+02    0.174999118877696048E+03    0.625251203724375815E+00    0.921632437499850887E+01
    0.629703922095158026E-04    0.169130821754010743E+06    0.740211025283487629E+02    0.169552838268755778E+03    0.121055348126195206E+01    0.433833709408451362E+01
    0.652226674148584666E-04    0.169130729246954026E+06    0.747378830844673985E+02    0.165947775492627187E+03    0.239068216873337874E+00    0.110245584130885312E+02
    0.670138889436370204E-04    0.169130652839077142E+06    0.684753650921093424E+02    0.175650923797312942E+03    0.433076792426328627E+00    0.105184457884218183E+02
    0.666030159209385711E-04    0.169130642916924844E+06    0.722527381590026749E+02    0.164426077176545988E+03    0.148874350605883143E+01    0.548117170407705512E+01
    0.679162335116375486E-04    0.169130581644252467E+06    0.731665798947984740E+02    0.162413006872192057E+03    0.383350440238066359E+00    0.101970162990335069E+02
    0.706604832826555169E-04    0.169130480199238722E+06    0.651235639408880473E+02    0.167055793728602737E+03    0.723827500108776500E+00    0.916933231646074276E+01
    0.704974403715421421E-04    0.169130462597174657E+06    0.756454374787487609E+02    0.170487946683585136E+03    0.517769083663296992E+00    0.606228261290741965E+01
    0.703913582701039974E-04    0.169130443386749626E+06    0.751272595941521359E+02    0.174276581078575674E+03    0.597392038858159613E+00    0.846092628365979138E+01
    0.702544374537790472E-04    0.169130425058589317E+06    0.715653806585901151E+02    0.166703584274629605E+03    0.561649559770211249E+00    0.117120734864472560E+02
    0.705179530757047855E-04    0.169130395348650840E+06    0.647892509834721437E+02    0.164245500973662359E+03    0.432427032981908877E+00    0.943609547694003403E+01
    0.744860413017956336E-04    0.169130263637605007E+06    0.724466438552509828E+02    0.172501637586083660E+03    0.610233054684421794E+00    0.111264575831076886E+02
    0.749008799651276248E-04    0.169130230307590333E+06    0.744725322485686263E+02    0.163201084848873421E+03    0.411246319589006482E+00    0.104029419886169663E+02
    0.756718633225641140E-04    0.169130187603836617E+06    0.635467807247714447E+02    0.166608318635424922E+03    0.999544725077654350E+00    0.433127830565604643E+01
    0.781072802114049042E-04    0.169130102027885790E+06    0.743424894407365429E+02    0.168213309773469348E+03    0.121635520884868154E+01    0.607094792542350703E+01
    0.772564339413022642E-04    0.169130101711802476E+06    0.769619395025403037E+02    0.170073099852165200E+03    0.317705787084234914E+00    0.880966498170387524E+01
    0.778784654275787496E-04    0.169130063451027439E+06    0.690092772962504455E+02    0.173273032120573134E+03    0.678765386585405972E+00    0.987056482129998969E+01
    0.780341618968089120E-04    0.169130037234349496E+06    0.647366957108287409E+02    0.167024087797199229E+03    0.542367999039769066E+00    0.988238026172176021E+01
    0.782448321397523328E-04    0.169130009619966382E+06    0.632019570255514367E+02    0.171294486220671644E+03    0.570966375971271645E+00    0.655357273548713248E+01
    0.812374858266625452E-04    0.169129912329735234E+06    0.675427395083838036E+02    0.161218270994805692E+03    0.608563288088022070E+00    0.519006894925913365E+01
    0.878989501317094523E-04    0.169129732485369081E+06    0.667926983188483945E+02    0.165882606585576980E+03    0.280601974322179260E+00    0.791995017757055653E+01
    0.894129597357914263E-04    0.169129676107597974E+06    0.709987700367003782E+02    0.170146685103178811E+03    0.317469056179794151E+00    0.622148929322825861E+01
    0.898263159380461007E-04    0.169129644660680264E+06    0.652890226371324900E+02    0.167167620815018068E+03    0.308131047212024667E+00    0.800858580099941619E+01
    0.904362959617143370E-04    0.169129608903042215E+06    0.749053207574947493E+02    0.172662155232629630E+03    0.511801715640494148E+00    0.116984542895455323E+02
    0.895085816670476822E-04    0.169129607303191180E+06    0.712880331448835420E+02    0.162965341638307990E+03    0.103084653042219299E+01    0.698522452793452686E+01
    0.889095895013525570E-04    0.169129598509969190E+06    0.632097276334944524E+02    0.168668802316848257E+03    0.764516345146393661E+00    0.479100387688396268E+01
    0.890275586346877705E-04    0.169129573635818437E+06    0.689930218435574716E+02    0.174116946293726045E+03    0.698022591519862901E+00    0.593494620446680443E+01
    0.916694443000399346E-04    0.169129492927314976E+06    0.676407011605338511E+02    0.164530697724359698E+03    0.336707160725889298E+00    0.107674643745597063E+02
    0.996881653351666712E-04    0.169129302989378397E+06    0.673654161723057001E+02    0.174175779862364436E+03    0.792760459365819736E+00    0.694156765277114651E+01
    0.100262928372353639E-03    0.169129269269052136E+06    0.726337510040849281E+02    0.171512396779545071E+03    0.492983113164502273E+00    0.555187822690864241E+01
    0.995201055843263662E-04    0.169129261919488432E+06    0.696894168853759766E+02    0.166129469871520996E+03    0.292622923851013184E+00    0.647059607505798340E+01
    0.102825388932756002E-03    0.169129174352052913E+06    0.709285970243542749E+02    0.171826514093922412E+03    0.260840216449798157E+00    0.104820502347108437E+02
    0.124734210025959639E-03    0.169128765824116475E+06    0.678403377532958984E+02    0.173302483558654785E+03    0.583489894866943359E+00    0.987418144941329956E+01
    0.125083803878607054E-03    0.169128738004314248E+06    0.679465253239589657E+02    0.174155824132938477E+03    0.652717140121993888E+00    0.857969708101507855E+01
    0.126099682023925468E-03    0.169128699604536698E+06    0.680519359119131906E+02    0.173855742421541436E+03    0.371703932040893137E+00    0.933320353117549928E+01
    0.125582963156098420E-03    0.169128685594554845E+06    0.756391714214017270E+02    0.166442405887841318E+03    0.777202490898211029E+00    0.740786538785471915E+01
    0.126338907134935645E-03    0.169128651369464467E+06    0.663048637488636388E+02    0.162942436351016795E+03    0.106768113313630297E+01    0.384251228541861956E+01
    0.124943456709235371E-03    0.169128651360735472E+06    0.719041839314501630E+02    0.165423066666765720E+03    0.447097206219582433E+00    0.116813765827328684E+02
    0.123808045665027523E-03    0.169128647396395798E+06    0.679754778631972982E+02    0.172938362586712316E+03    0.447718808409726332E+00    0.629338878459756224E+01
    0.134955775591616021E-03    0.169128452744595183E+06    0.731431751406168189E+02    0.163844882998641253E+03    0.932587803866882670E+00    0.512377423656501296E+01
    0.138812339850715561E-03    0.169128374170750176E+06    0.726538344233088509E+02    0.170110528227275665E+03    0.716732769039427509E+00    0.101454902837316645E+02
